season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2018-19,2018,7,Region 3,40.1,58.3,35.4,48.1,37.2,24.6,36,52.9,28.8,45.1,33.8,18.2,44.1,63.7,42.1,51.1,40.6,31,2564,5478,2867,1602,1411,5097
2018-19,2018,7,Region 4,31.2,48.6,35,47.8,40.2,33.5,25.5,45.4,30.1,43.7,34.4,30.9,36.9,51.9,40,51.8,45.9,36.1,3228,3801,3643,3359,5188,806
2018-19,2018,7,Region 5,34.3,50.3,41.7,50,41,27.6,29.1,43.5,36.7,43.9,37.4,21.1,39.6,57,46.7,56.1,44.6,34.1,5483,1527,597,5491,4858,2052
2018-19,2018,7,Region 6,36.9,63.5,33.3,52.8,36.9,26.3,29.9,59.2,30.5,47.7,29.8,20.7,43.9,67.9,36,58,43.9,31.8,508,1685,3323,4371,1773,3382
2018-19,2018,7,Region 7,46.9,58.8,42.5,45.2,45.6,27.3,43.5,52.6,37.3,39.2,41.1,22.3,50.4,65,47.7,51.1,50.2,32.3,1223,3735,3584,662,2983,802
2018-19,2018,7,Region 8,37.4,58.4,36.5,45.4,40.6,26.3,32.9,55.2,30.7,38.7,36.8,21.6,42,61.5,42.2,52.1,44.3,31,5199,4606,3876,2435,5452,4735
2018-19,2018,7,Region 9,45.6,63.2,39.5,47.1,43.3,30.2,40.6,57.7,35.7,44.3,40.6,24,50.6,68.7,43.3,49.9,46.1,36.4,4504,1616,2937,2795,1978,4946
2018-19,2018,8,National,42.8,54.5,41.4,46.9,50.4,30.3,36.7,51.4,34.3,43.7,44.8,25.5,49,57.6,48.5,50.1,56,35,2072,1493,285,1433,5090,5264
2018-19,2018,8,Region 1,38.1,64.9,36.1,52.2,46.1,31.7,32.7,57.9,31.7,46.6,40.1,25.9,43.5,71.8,40.5,57.8,52.1,37.5,5326,3273,4624,4887,3362,1981
2018-19,2018,8,Region 10,46.2,57.6,40.7,48.4,45.5,29,42.1,51.2,33.4,41.6,39.6,26.5,50.2,64,48,55.2,51.4,31.6,2210,3962,1977,2107,5499,2082
2018-19,2018,8,Region 2,35.1,57.5,38.3,51.9,51.2,26.6,29.2,54.6,32.8,49.2,47.6,23.1,41.1,60.3,43.8,54.6,54.8,30,808,621,4173,2450,4994,1535
2018-19,2018,8,Region 3,52.7,58.9,53.8,54.9,50.1,33.6,49.6,51.6,46.4,52.2,43.2,28.6,55.7,66.1,61.2,57.6,57.1,38.6,4497,3808,2596,3795,5032,2639
2018-19,2018,8,Region 4,33.1,61.1,35,52.6,39.4,25.7,30.2,54,30.7,45.5,35.9,19.1,35.9,68.2,39.2,59.7,42.9,32.2,5125,5064,1973,4241,1677,1149
2018-19,2018,8,Region 5,45.5,62.7,37.6,47.5,52.5,36.1,42.2,59.8,34.7,42.4,48.6,31.5,48.8,65.7,40.6,52.7,56.4,40.8,563,3950,2361,1893,2371,3446
2018-19,2018,8,Region 6,46.1,64.4,45.9,47.9,43.6,31.6,42,57.7,41.4,42.4,36.9,25.1,50.3,71.2,50.3,53.3,50.3,38.2,4980,2146,1472,747,4872,3884
2018-19,2018,8,Region 7,44.3,62.1,39.6,50.2,49.9,37.3,37,57.7,34.3,46.1,42.5,30.3,51.6,66.4,45,54.3,57.3,44.3,5295,3753,3901,1605,1773,377
2018-19,2018,8,Region 8,43.6,56.6,32.1,43.6,43.2,34,37.4,50,28.4,39.1,39.9,31.4,49.7,63.3,35.8,48,46.5,36.6,2655,676,4051,2046,3408,4563
2018-19,2018,8,Region 9,49.2,51.5,42.9,54.3,45.5,33.4,43.6,49,38.5,48.7,41.5,28.7,54.9,54,47.3,59.9,49.5,38.1,3627,983,4054,3879,1085,3312
2018-19,2018,9,National,49.2,66.5,41.2,53.2,44.4,28.7,42.5,59.9,38.3,50.6,39.2,22.8,55.8,73,44.1,55.8,49.7,34.6,4151,703,3937,1580,695,4283
2018-19,2018,9,Region 1,37.2,63.9,30.9,48.8,47.9,26.6,30.4,57.1,23.6,41.7,43.1,21,44.1,70.8,38.3,56,52.7,32.3,3617,3383,1846,5358,4896,1173
2018-19,2018,9,Region 10,46,55.3,34.4,55.5,40.3,31,41.5,52.4,27.3,50.1,36.2,26.2,50.5,58.3,41.4,61,44.5,35.9,2082,4053,1003,4649,3624,1627
2018-19,2018,9,Region 2,38.3,55.8,31.2,48.5,45.5,29,34.8,52.4,24.3,44.3,42.5,24.6,41.8,59.2,38,52.6,48.5,33.3,5199,4868,4824,1131,4387,660
2018-19,2018,9,Region 3,44.6,63.9,39.9,51.1,44.5,28.3,40.6,60.6,35.3,45.9,38.5,25.5,48.7,67.2,44.5,56.2,50.6,31.1,5495,1179,3268,5142,2342,1888
2018-19,2018,9,Region 4,39.6,55.8,40.9,51.3,42.8,25.5,33.3,50.1,38.1,48.4,38.5,19.5,45.9,61.4,43.8,54.3,47.1,31.4,1468,1501,4660,3810,5103,3771
2018-19,2018,9,Region 5,44.4,64.9,34.2,53.4,41.4,33.7,39.8,58.2,29,49.5,34.9,30.1,49,71.6,39.3,57.3,47.9,37.3,5486,4987,3184,3210,5164,2492
2018-19,2018,9,Region 6,51.7,61,43,50.9,46.6,34.1,44.9,58.3,40.2,44.6,42,31.1,58.5,63.8,45.9,57.3,51.1,37.2,3777,931,485,4786,3775,2012
2018-19,2018,9,Region 7,43.7,61.4,38.8,48.4,50.2,31.9,39.9,53.9,34.5,41.6,45.3,29.3,47.5,68.8,43.2,55.2,55,34.6,4228,1476,3870,3674,773,4195
2018-19,2018,9,Region 8,40.3,58.6,45.6,47.8,43.1,29.2,33.1,51.3,42.1,42.3,37.8,23.5,47.6,65.9,49,53.4,48.3,34.8,1561,2512,2009,5182,4056,765
2018-19,2018,9,Region 9,48.8,62.5,41.3,53.8,49.7,31.7,43.1,58.8,38.5,50.6,42.7,29.1,54.5,66.2,44,56.9,56.8,34.2,4461,409,3898,2677,1570,5092
2018-19,2018,10,National,48.4,69.2,44.6,51.5,42.6,27.9,44.3,65.3,37.6,46.4,36.4,23.5,52.5,73.2,51.6,56.6,48.8,32.3,4977,4101,4882,1869,1359,2672
2018-19,2018,10,Region 1,46.1,71.2,34,50.2,47.4,37.4,40.9,63.8,27.8,46.7,41.8,31.8,51.3,78.6,40.1,53.8,53,43,4157,4587,4307,1157,2979,3364
2018-19,2018,10,Region 10,36.8,60,37.4,55,50.1,24.7,30.4,56.1,34.6,48.3,45,20.6,43.2,63.9,40.2,61.7,55.2,28.8,1442,1466,3875,3574,4656,2168
2018-19,2018,10,Region 2,46.6,62,32.6,52,51.6,24,40.5,54.9,27.4,46.8,45.4,18.3,52.6,69,37.8,57.2,57.9,29.7,2365,946,1974,559,4675,3711
2018-19,2018,10,Region 3,34,62.2,40.4,52.5,47.6,31.9,28.9,56.2,37.4,45.2,44.2,26,39.1,68.2,43.5,59.7,50.9,37.7,2943,3324,738,2986,2326,1800
2018-19,2018,10,Region 4,50.2,58.9,43.1,58.1,50.4,35.5,46.3,54.3,36.5,52.7,47.7,30.6,54.1,63.5,49.8,63.5,53.1,40.5,900,4488,1510,3375,5005,2066
2018-19,2018,10,Region 5,49.9,64,41.4,53.3,53,33.2,44.3,58.8,34,47.3,47.8,30.3,55.6,69.3,48.8,59.2,58.3,36.1,3446,4835,5237,845,786,1334
2018-19,2018,10,Region 6,47.2,54.7,35.1,54.6,47,25.2,42.7,48.3,30.6,51.9,44.4,20.1,51.8,61.2,39.6,57.3,49.6,30.2,2359,1495,2594,4501,755,419
2018-19,2018,10,Region 7,44.2,67.9,38,48.5,46.5,35.4,40.6,61.6,33.7,42.3,42.6,31.7,47.9,74.3,42.3,54.6,50.3,39,1509,1840,2851,280,4182,1882
2018-19,2018,10,Region 8,41,62.4,36.5,45.4,47.5,37.6,38.2,59.3,32.6,42,42.3,30.5,43.8,65.5,40.4,48.7,52.6,44.8,2750,343,1040,5491,4103,277
2018-19,2018,10,Region 9,43.2,69.3,39.8,50.2,48.6,35.3,37,66.6,33.1,46,41.4,31.9,49.4,71.9,46.5,54.3,55.7,38.8,3896,1790,3823,1728,2297,1610
2018-19,2018,11,National,41.4,64.3,29.7,56.6,49.4,29.6,35.8,59.9,23,49.6,43.1,23.9,47,68.7,36.5,63.5,55.6,35.3,4538,1708,254,1582,961,2312
2018-19,2018,11,Region 1,44.1,61.8,30.8,47.9,40.2,29.6,37.6,57.8,27.1,40.8,34.3,25.7,50.7,65.9,34.5,55.1,46.2,33.4,3578,1032,284,3533,1669,2309
2018-19,2018,11,Region 10,45.6,58.8,32.7,52.2,40,25.7,41.1,55.8,28.8,48.8,33.3,21.1,50.2,61.8,36.6,55.6,46.6,30.3,2063,3447,3257,3692,2845,5071
2018-19,2018,11,Region 2,36.8,59.6,37.4,59.4,54.4,24.2,34,56.3,32.4,53.6,51.9,18.4,39.7,63,42.5,65.1,56.9,29.9,4575,1055,2523,5186,2680,1896
2018-19,2018,11,Region 3,44.7,59.4,37.3,59.8,53.7,34.9,38.1,55.3,30.1,53.2,48.1,30.3,51.4,63.4,44.6,66.5,59.4,39.5,2768,750,5177,1958,1813,687
2018-19,2018,11,Region 4,37.8,62.4,32.8,52.6,39,28.9,31.3,59.7,30,50,33.1,25.3,44.3,65,35.5,55.2,44.9,32.4,1359,415,2589,5304,5409,1707
2018-19,2018,11,Region 5,40.3,60,34.9,53.8,43.4,35.6,35.8,54.5,28.9,47.9,37.8,28.6,44.7,65.6,40.9,59.7,49,42.6,4428,1792,3245,3320,4301,2392
2018-19,2018,11,Region 6,47.2,59.5,37.3,58.4,50.7,33.1,44.5,56.1,34.7,52.5,47.5,30.1,49.9,62.8,39.8,64.3,53.9,36.1,4144,2232,3660,4730,4173,3671
2018-19,2018,11,Region 7,42.8,60.8,41.8,56.3,43,30.9,38.4,57.3,35.1,49.6,37.6,25.7,47.3,64.4,48.4,63,48.5,36,3149,3619,524,4505,4078,4511
2018-19,2018,11,Region 8,43.1,64.1,41.2,44.6,52,23.1,39.2,59.6,34.1,40,45.4,19,47,68.7,48.2,49.2,58.5,27.3,1039,1072,1746,2114,430,766
2018-19,2018,11,Region 9,44.5,56.8,39.8,51,47.4,30.8,37.4,51.9,32.6,46.1,43.1,24.3,51.7,61.7,46.9,55.8,51.7,37.4,1847,1662,5384,4076,2068,2451
2018-19,2018,12,National,51.2,64.3,39.8,53.7,44.9,30.7,47.5,60.9,32.9,50.7,37.9,25.8,54.9,67.7,46.7,56.7,51.9,35.5,460,1552,1726,5160,5358,3523
2018-19,2018,12,Region 1,48.9,62,35.8,50.5,46.2,29.7,42.5,55.5,32.8,46.6,42.3,25.9,55.2,68.4,38.8,54.5,50,33.6,4566,4820,3938,3711,4658,3747
2018-19,2018,12,Region 10,53,63.7,33.4,48.3,42.9,31,47.2,60.4,26.5,42.9,36.5,27.1,58.7,66.9,40.2,53.6,49.3,34.8,491,4827,2576,5258,1995,606
2018-19,2018,12,Region 2,42.9,62.6,40.3,49.2,49.1,32.7,40.3,57.5,36.2,44.6,42.4,26.1,45.5,67.6,44.3,53.7,55.7,39.4,2736,2368,2499,5176,4192,288
2018-19,2018,12,Region 3,38,60.1,39.7,53.5,48.1,36,34.8,57.1,35.3,47.3,43.1,30.2,41.2,63,44.1,59.7,53,41.8,354,2349,354,4553,633,5031
2018-19,2018,12,Region 4,40,53.5,42.3,55.2,46.5,31.1,33.5,50.6,37.2,50.6,40.5,27,46.4,56.5,47.4,59.8,52.6,35.2,4173,4870,864,712,454,3103
2018-19,2018,12,Region 5,41.8,53.1,36.3,57,46,29.9,38.9,49.4,31.6,49.9,40.4,27,44.7,56.7,40.9,64.1,51.6,32.8,3245,4027,1081,988,1737,2988
2018-19,2018,12,Region 6,44.3,64.5,46.3,60.8,47.5,30.2,36.8,61.1,39.6,53.5,43,27,51.8,67.8,53,68.1,52.1,33.3,561,1205,1208,5475,4976,3604
2018-19,2018,12,Region 7,45.9,61.7,43.9,47.8,47.5,29,40.6,56.2,39.4,42.2,44.9,23.1,51.2,67.2,48.4,53.5,50.1,34.8,5483,2171,2381,5323,5318,4903
2018-19,2018,12,Region 8,48.3,58.7,35.8,46.5,43.7,36.5,45.6,54.4,30.1,39.6,38.2,30.1,50.9,62.9,41.6,53.4,49.1,42.9,5341,2716,4824,1071,2325,4270
2018-19,2018,12,Region 9,50.3,60.6,32.6,51.6,51.1,31.8,46.3,54.6,26.4,46.2,46.2,25.4,54.4,66.7,38.8,56.9,56,38.1,2614,5295,4952,4642,3251,518
2019-20,2019,1,National,12.5,31.8,12.5,14.1,17.6,4.5,8.4,27.8,9.9,10.2,11.2,1.5,16.5,35.8,15.1,18,24,7.6,5301,2196,3039,4522,3860,5335
2019-20,2019,1,Region 1,15.9,28.5,12.9,25.8,21.9,1,11.7,21.6,7.2,23,18.8,0,20.2,35.4,18.6,28.6,25.1,8,4046,4123,2066,701,3629,3363
2019-20,2019,1,Region 10,13.1,33.2,3.9,22.9,16.3,3.7,7.8,26.3,0,17.1,10.4,0,18.4,40.2,11.1,28.7,22.1,10.1,999,681,1268,3725,497,5072
2019-20,2019,1,Region 2,16.7,34,4.9,18.8,24.9,6,9.9,27.6,0,14,17.4,2.9,23.6,40.4,10.1,23.6,32.3,9.2,505,1478,3026,5037,1983,2039
2019-20,2019,1,Region 3,21.2,34.1,10,31.9,12.5,3.3,16.1,27.5,5.4,26.1,9.5,0,26.4,40.7,14.5,37.7,15.5,9.9,3303,1201,5304,4808,1567,2426
2019-20,2019,1,Region 4,15.6,31.2,12.9,17.6,15.5,1,11.7,24.2,8.5,14.5,10,0,19.6,38.2,17.3,20.7,21.1,7,3350,3697,1417,708,2823,3338
2019-20,2019,1,Region 5,15.3,28.4,11.1,16.6,12.3,1,12.4,21,6.8,13.3,4.8,0,18.2,35.8,15.3,19.9,19.8,6.2,1607,4644,1152,2455,740,4959
2019-20,2019,1,Region 6,15.5,28.3,11.5,16,15.1,1.3,11.9,25.7,4.6,9.8,12.2,0,19.1,30.8,18.4,22.1,18,8.2,1701,2867,4272,5297,3565,260
2019-20,2019,1,Region 7,8,36,8,23.8,18.2,5.8,2.2,33,0.9,19.5,12.1,1.2,13.7,39.1,15.1,28.1,24.2,10.4,1147,4828,404,610,2633,976
2019-20,2019,1,Region 8,14.1,39.9,7.3,21.7,16.9,4.6,9.2,37,0,15.9,10.3,0,18.9,42.9,14.7,27.4,23.5,10.7,2873,1799,2675,1266,5437,5138
2019-20,2019,1,Region 9,8.7,38.7,12,21.6,9.6,6,2.5,34.8,7.7,16.2,4.9,0.3,15,42.7,16.2,27,14.2,11.7,2700,1542,950,2095,3952,4525
2019-20,2019,2,National,24.2,38.4,17.6,27.5,17.3,3.4,19.2,32.5,12.6,23.6,13.1,0,29.3,44.3,22.5,31.4,21.4,10.8,3170,2810,744,3207,2085,2433
2019-20,2019,2,Region 1,21.1,40.7,8.3,18.5,26,1,15.1,34.2,3.5,13.7,23.4,0,27,47.2,13.2,23.3,28.6,5.6,393,2180,697,5436,3654,1853
2019-20,2019,2,Region 10,13,32.1,7.1,20.1,17.1,4.9,9.4,28.3,0,14.4,9.9,0,16.7,36,14.3,25.8,24.3,9.9,2494,4685,3427,623,1443,2305
2019-20,2019,2,Region 2,21.3,31.8,12.9,25.3,19.4,8.9,16.4,28.2,8.6,21.4,12.2,5.3,26.2,35.4,17.2,29.3,26.5,12.5,5083,2294,3533,3657,1021,959
2019-20,2019,2,Region 3,26,33.9,14.8,24.7,17.7,4.8,22.1,29,10.4,18.2,14.9,1.6,29.8,38.8,19.1,31.1,20.5,8.1,5276,5027,378,1460,4534,2654
2019-20,2019,2,Region 4,13.8,40.8,14,22.6,20.4,7.3,6.5,36.2,7.9,19.1,14.7,2.8,21.1,45.4,20.1,26.2,26.1,11.8,3679,3085,355,576,1751,3702
2019-20,2019,2,Region 5,12.1,33.7,10.9,23.5,21.8,5.7,6.4,28.7,3.7,17.3,19.3,2.6,17.7,38.7,18,29.7,24.4,8.7,1016,5156,5186,4370,533,5046
2019-20,2019,2,Region 6,17.6,31.4,10.9,24.3,18,5.9,12.8,24.7,6,16.8,12.3,2.1,22.4,38.1,15.8,31.8,23.8,9.8,3415,1403,1907,1336,4022,3903
2019-20,2019,2,Region 7,22.1,33.6,16.8,35.1,28.2,13.6,18,28.3,12,29.2,23.4,7.1,26.2,39,21.6,41.1,33.1,20.2,2047,367,4072,4098,4995,1279
2019-20,2019,2,Region 8,15.5,37.7,6.3,26.1,18.9,1,9.4,35,0.2,21.1,11.7,0,21.7,40.3,12.4,31.2,26.1,8.1,4342,541,1055,598,4271,918
2019-20,2019,2,Region 9,24.7,37.6,15.6,22.6,21.7,4.6,20.1,31,8.3,16.5,17.8,0,29.4,44.2,22.9,28.8,25.7,12.1,3375,4633,2424,1333,600,5268
2019-20,2019,3,National,22.7,44.8,22.4,23.1,22.5,9.9,18.7,38.3,16.3,19.3,16.7,4.2,26.7,51.4,28.5,26.8,28.3,15.6,2205,406,729,3016,3842,2826
2019-20,2019,3,Region 1,25.7,43.7,22,36.2,26.7,8,20.8,40.2,18.9,31,23.6,2,30.6,47.3,25.1,41.4,29.9,14.1,4578,2538,3261,4132,3130,651
2019-20,2019,3,Region 10,24.1,39.7,21.1,27,16.6,10.4,16.8,33.1,15.4,20.9,13.5,7.4,31.4,46.3,26.7,33.2,19.7,13.3,3801,3432,4035,5081,3969,506
2019-20,2019,3,Region 2,18.1,33.3,23.4,27.9,24.9,10.1,14.6,27.5,18.5,24.6,17.7,3.1,21.6,39.1,28.4,31.2,32.1,17.1,4808,2674,908,4824,2175,4757
2019-20,2019,3,Region 3,20.1,38.9,20.8,30.9,28.7,13.1,15.4,33.2,16.8,25.9,23.7,10.1,24.7,44.6,24.8,35.8,33.7,16,5262,3336,5355,1614,2141,439
2019-20,2019,3,Region 4,22,45.4,14.7,28,22.5,12.4,19.5,39.1,12.1,24.9,19.3,7,24.6,51.7,17.3,31.2,25.7,17.8,2300,1919,3616,4087,2515,5143
2019-20,2019,3,Region 5,23,38.6,24.8,26.9,22.2,5.4,19.3,34.6,20.9,23.3,16.9,1.3,26.6,42.6,28.7,30.6,27.5,9.5,4732,3716,2305,5451,2381,3176
2019-20,2019,3,Region 6,26,40.7,16.8,34.2,33.6,14.6,20.3,36.4,12.5,29.2,27.1,12,31.8,45,21,39.2,40.2,17.1,4296,2951,4031,4181,5137,4873
2019-20,2019,3,Region 7,25.8,44.6,25,18.8,32,9.2,18.4,37.1,22.1,15.7,28.1,3.5,33.2,52,27.8,22,35.9,14.8,4570,4434,811,3442,5043,1604
2019-20,2019,3,Region 8,18,42.5,17.8,30.3,21.6,10.3,14.4,35.2,11,26.1,19,7.7,21.7,49.8,24.6,34.5,24.2,12.9,2740,574,2354,3099,2051,1476
2019-20,2019,3,Region 9,12.5,43.4,15.6,28.1,28.1,9.5,9,36.6,11.7,23.3,23.4,2.9,16,50.1,19.4,32.9,32.7,16,1178,1399,276,1869,1060,324
2019-20,2019,4,National,23.8,38.3,19,38,23,20.2,16.9,33.9,13.4,32,15.9,16.5,30.7,42.6,24.6,43.9,30.1,23.9,1747,3988,2452,1377,1458,4247
2019-20,2019,4,Region 1,23.1,43.5,22.8,34.7,28.1,12.9,16.8,37.1,19.1,27.4,22.7,6.6,29.5,49.8,26.4,42,33.4,19.2,1833,3723,4898,3118,411,1852
2019-20,2019,4,Region 10,21.1,50.3,21.5,38.8,29.6,12.7,14.7,44.7,15.4,33.5,23.6,8.5,27.6,55.9,27.5,44.2,35.6,16.9,2923,1024,4144,4811,3058,1070
2019-20,2019,4,Region 2,22.7,50,11.4,32.3,29.2,9.6,17.8,47.1,8.3,29.4,25.2,4.6,27.5,52.9,14.5,35.2,33.1,14.6,4799,291,1412,3808,2094,3889
2019-20,2019,4,Region 3,27,44.3,17.2,36.7,36,13.7,24.5,38.5,12,30.1,30.7,9.5,29.6,50,22.3,43.3,41.4,18,2821,626,3642,2614,890,257
2019-20,2019,4,Region 4,23.6,40.6,26.1,34,27.8,15.5,20.3,33.1,23,28.4,21.6,9.3,26.8,48,29.1,39.7,34,21.7,4180,4164,5355,667,1335,5317
2019-20,2019,4,Region 5,30.4,38.4,20.3,36.3,30.5,10.4,24.6,32.8,13.7,31.9,23.8,4.4,36.3,44,26.9,40.6,37.2,16.5,3377,2067,5181,3377,3889,1449
2019-20,2019,4,Region 6,37.1,35.9,18.9,34.8,28,11.4,31.3,30.6,15.3,28.1,23.2,6.8,42.9,41.1,22.4,41.6,32.8,15.9,4983,3098,751,5015,1737,3632
2019-20,2019,4,Region 7,28.3,45.4,22.5,37.7,33.8,12.4,24.9,39.9,16.1,32.9,29.8,8.6,31.7,50.8,28.8,42.4,37.7,16.2,2670,4463,4596,4516,4514,1730
2019-20,2019,4,Region 8,32.7,46.6,23.8,30.5,35.4,5.7,26.1,42.2,17.9,27.2,29.8,2.3,39.3,51.1,29.7,33.7,41,9.1,5457,776,3074,5077,5151,2352
2019-20,2019,4,Region 9,28.9,43.9,17.6,39.1,31.2,16.5,24.1,37.6,14,34.7,24.3,13.4,33.6,50.3,21.2,43.6,38.1,19.6,4544,4073,3025,464,1824,4105
2019-20,2019,5,National,24,51.4,24.4,41.1,35.2,15.1,17.1,45.8,17,37.3,31.6,8.4,30.9,57,31.7,44.9,38.8,21.7,1852,1424,3835,2007,4821,513
2019-20,2019,5,Region 1,27.2,50.4,29.1,34.1,38.2,16.9,23.1,46.1,23.2,27.9,35,13.1,31.3,54.8,35.1,40.4,41.4,20.8,4627,3237,3335,3904,1596,593
2019-20,2019,5,Region 10,28.3,52.4,27.6,35,39.5,17.3,22.5,49.6,22.4,27.6,32.8,12.6,34.1,55.2,32.7,42.4,46.2,22,1921,1196,3019,2693,1819,4800
2019-20,2019,5,Region 2,35.3,42.4,23.7,34.7,32.5,20.3,29.1,36,16.8,29.6,29.4,13.7,41.4,48.7,30.6,39.7,35.7,27,3903,3248,3128,1040,1598,2947
2019-20,2019,5,Region 3,28.8,49.5,24.7,43.6,37.7,17.2,26.2,43.3,20.3,39.7,34.7,12.6,31.4,55.7,29,47.5,40.6,21.9,2400,2732,2198,1567,341,669
2019-20,2019,5,Region 4,33.8,47.8,34.6,35.3,33.2,17,28.4,42.5,29.6,31.5,30.6,10.2,39.2,53,39.7,39.2,35.8,23.9,1040,2954,5260,2046,3161,5216
2019-20,2019,5,Region 5,28.5,54.1,29.3,37.5,33.2,16.1,21.8,48.1,22.8,32.5,26,12.8,35.2,60.1,35.9,42.5,40.3,19.3,542,4754,785,723,5366,430
2019-20,2019,5,Region 6,30.3,45.2,19.8,45.2,34.6,16.7,24.8,41.1,13.4,39.2,31,11.9,35.7,49.3,26.2,51.3,38.1,21.5,455,2160,5441,5085,1283,3369
2019-20,2019,5,Region 7,26.8,55.8,25.5,32,33.1,18.6,21.8,51.8,19,25.2,27.9,13,31.8,59.7,31.9,38.8,38.3,24.2,5089,3057,1267,578,848,1522
2019-20,2019,5,Region 8,26.5,43.6,24.2,31.7,33.8,21.4,19.3,38.2,20.6,27.8,28.5,17.2,33.7,48.9,27.7,35.7,39.1,25.5,2683,391,2055,4024,3691,3346
2019-20,2019,5,Region 9,29,46.1,27.4,45.6,28.8,20.6,23.4,38.9,20.6,40.5,22.7,15.1,34.5,53.3,34.2,50.7,35,26,2853,1215,404,273,2541,5272
2019-20,2019,6,National,26,66.4,33.9,34,41.4,21.4,18.9,63.3,30,30.9,38.4,17.5,33.1,69.5,37.8,37,44.4,25.3,2871,843,3381,3662,2061,5470
2019-20,2019,6,Region 1,36.5,47,25.2,47.3,31.7,21.7,33.9,44.3,18.5,43.4,25.4,16,39,49.7,31.9,51.2,38,27.5,3068,320,1486,1011,5417,2879
2019-20,2019,6,Region 10,42.6,50.4,27.7,41,38.8,19.3,37.6,45.5,22.3,37.4,33.7,15.3,47.5,55.3,33.1,44.6,44,23.3,1345,3659,4791,2008,4973,4247
2019-20,2019,6,Region 2,40.7,50.4,27.2,44,46.8,20.1,36.1,43.6,20.3,37.7,43.5,13.6,45.3,57.1,34.2,50.3,50.1,26.7,4922,2328,1664,2994,4042,4741
2019-20,2019,6,Region 3,36.9,50.5,33.5,40.6,37.1,18,34.1,47.7,30.5,35.9,30.2,11.2,39.7,53.4,36.5,45.3,43.9,24.8,910,2798,862,2460,1842,2954
2019-20,2019,6,Region 4,36.9,55.3,32.5,43.2,37.4,16.4,32.1,50.9,28.1,40.7,31.7,9.1,41.7,59.8,36.8,45.7,43,23.7,1516,2119,4044,3089,4860,4907
2019-20,2019,6,Region 5,35.3,63.3,27.3,39.4,32.6,23.9,31,57.4,21.5,32.4,29.4,21,39.7,69.2,33.1,46.3,35.8,26.8,3193,5070,1492,4319,4798,1733
2019-20,2019,6,Region 6,32,52.9,27.1,35.6,39.1,16.9,28.9,46.2,21.1,32.1,33.7,11.8,35.1,59.6,33.2,39,44.5,22.1,5269,726,5438,4183,3659,3915
2019-20,2019,6,Region 7,38,54.3,40.2,42.7,39.9,19,33.8,49,33,35.3,34.3,15.2,42.2,59.6,47.3,50.2,45.5,22.7,1183,5372,3460,4944,4361,4530
2019-20,2019,6,Region 8,34.1,51.9,24.5,36.2,43.8,26.1,27.5,47,20.7,29.3,39.2,19.1,40.6,56.9,28.2,43,48.3,33.2,4454,3409,1483,3395,5181,2134
2019-20,2019,6,Region 9,33.8,57.4,26,41.8,44.8,17.1,27,54.3,19.2,35.7,39.5,10.7,40.6,60.5,32.7,47.9,50.1,23.5,4772,4068,2064,642,4398,1864
2019-20,2019,7,National,38.4,43.8,32.5,37.2,43,20.3,35.6,36.4,26.4,32.2,36.3,15.6,41.2,51.2,38.6,42.3,49.6,24.9,4002,4830,659,4392,3528,4599
2019-20,2019,7,Region 1,32.8,53.8,32.3,45.9,39.2,19.3,28.4,46.7,29.5,40.9,32.6,13.7,37.1,60.9,35.2,50.9,45.8,25,4961,1755,1973,1614,4322,4573
2019-20,2019,7,Region 10,46,58.4,30.7,42.6,42.9,22.8,43.4,52.7,27.1,36,35.6,16.9,48.6,64.1,34.3,49.2,50.3,28.7,2950,4049,1336,4106,3351,2783
2019-20,2019,7,Region 2,39.1,53,32.3,42.9,36.1,23.8,35.6,47.3,26.9,37.8,28.8,20,42.6,58.7,37.6,47.9,43.3,27.5,1897,2065,3115,2750,1022,4385
2019-20,2019,7,Region 3,35.1,55.3,42.9,46.8,46.9,29.8,28,50.5,36,41.9,43.4,25.1,42.2,60.1,49.8,51.7,50.3,34.4,4198,1819,2343,3096,1350,2667
2019-20,2019,7,Region 4,34.6,61.4,33.3,56.1,41,28.1,29.5,56,26.3,51.4,37.4,22.7,39.6,66.7,40.3,60.9,44.6,33.4,670,3819,5202,3330,3379,2265
2019-20,2019,7,Region 5,42.2,61,32.1,47.4,46.7,20,39.4,54.6,29.5,43.4,39.3,17.3,45,67.3,34.7,51.3,54.1,22.7,5079,4265,3462,3456,2236,5345
2019-20,2019,7,Region 6,38.4,50.2,26.9,45.3,44.2,19.6,34.4,44.7,20.6,37.8,38,12.8,42.3,55.8,33.3,52.7,50.4,26.5,4259,1269,3437,2045,2696,5160
2019-20,2019,7,Region 7,39.8,54.8,29.7,51.9,34.6,33.4,32.6,50.1,24.1,47.2,27.7,28.6,46.9,59.5,35.3,56.6,41.4,38.2,5191,4462,1573,3177,2159,4029
