year,state,state_name,county_name,county_fips,tract_fips,location_id,measure_id,measure_key,measure,estimate,ci_lower,ci_upper,total_population,total_adult_population,longitude,latitude
2023,MD,Maryland,Metro County 17,12037,12037000351,12037000351,OBESITY,obesity,Obesity,26.5,23.4,29.7,4129,3139,-78.27338255378417,37.61426661219448
2023,MD,Maryland,Metro County 17,12037,12037000351,12037000351,LPA,physical_inactivity,Physical inactivity,22.4,19.4,25.5,4129,3139,-78.27338255378417,37.61426661219448
2023,MD,Maryland,Metro County 17,12050,12050000558,12050000558,CSMOKING,current_smoking,Current smoking,13.2,9.2,17.1,2284,1573,-78.08553083725273,37.958335294574496
2023,MD,Maryland,Metro County 17,12050,12050000558,12050000558,DIABETES,diabetes,Diabetes,3.9,0,8,2284,1573,-78.08553083725273,37.958335294574496
2023,MD,Maryland,Metro County 17,12050,12050000558,12050000558,MHLTH,frequent_mental_distress,Frequent mental distress,14.5,10,19,2284,1573,-78.08553083725273,37.958335294574496
2023,MD,Maryland,Metro County 17,12050,12050000558,12050000558,BPHIGH,high_blood_pressure,High blood pressure,28.8,22.4,35.1,2284,1573,-78.08553083725273,37.958335294574496
2023,MD,Maryland,Metro County 17,12050,12050000558,12050000558,ACCESS2,lack_health_insurance,Lack of health insurance,10.5,4.9,16.1,2284,1573,-78.08553083725273,37.958335294574496
2023,MD,Maryland,Metro County 17,12050,12050000558,12050000558,OBESITY,obesity,Obesity,33.1,29.3,37,2284,1573,-78.08553083725273,37.958335294574496
2023,MD,Maryland,Metro County 17,12050,12050000558,12050000558,LPA,physical_inactivity,Physical inactivity,17.8,14.4,21.1,2284,1573,-78.08553083725273,37.958335294574496
2023,MD,Maryland,Metro County 17,12059,12059000291,12059000291,CSMOKING,current_smoking,Current smoking,1.3,0,6.5,6802,5451,-77.77663724892773,37.934390792809424
2023,MD,Maryland,Metro County 17,12059,12059000291,12059000291,DIABETES,diabetes,Diabetes,5.4,1.8,9.1,6802,5451,-77.77663724892773,37.934390792809424
2023,MD,Maryland,Metro County 17,12059,12059000291,12059000291,MHLTH,frequent_mental_distress,Frequent mental distress,9.9,7.5,12.4,6802,5451,-77.77663724892773,37.934390792809424
2023,MD,Maryland,Metro County 17,12059,12059000291,12059000291,BPHIGH,high_blood_pressure,High blood pressure,29.8,25,34.5,6802,5451,-77.77663724892773,37.934390792809424
2023,MD,Maryland,Metro County 17,12059,12059000291,12059000291,ACCESS2,lack_health_insurance,Lack of health insurance,13.1,9,17.3,6802,5451,-77.77663724892773,37.934390792809424
2023,MD,Maryland,Metro County 17,12059,12059000291,12059000291,OBESITY,obesity,Obesity,35.2,28.8,41.5,6802,5451,-77.77663724892773,37.934390792809424
2023,MD,Maryland,Metro County 17,12059,12059000291,12059000291,LPA,physical_inactivity,Physical inactivity,20.6,15.8,25.3,6802,5451,-77.77663724892773,37.934390792809424
2023,MD,Maryland,Metro County 17,12062,12062000079,12062000079,CSMOKING,current_smoking,Current smoking,9.1,5.2,12.9,2630,1908,-78.02711844788864,37.20257780663669
2023,MD,Maryland,Metro County 17,12062,12062000079,12062000079,DIABETES,diabetes,Diabetes,2.1,0,6.6,2630,1908,-78.02711844788864,37.20257780663669
2023,MD,Maryland,Metro County 17,12062,12062000079,12062000079,MHLTH,frequent_mental_distress,Frequent mental distress,9.9,7.6,12.3,2630,1908,-78.02711844788864,37.20257780663669
2023,MD,Maryland,Metro County 17,12062,12062000079,12062000079,BPHIGH,high_blood_pressure,High blood pressure,20.8,18.3,23.2,2630,1908,-78.02711844788864,37.20257780663669
2023,MD,Maryland,Metro County 17,12062,12062000079,12062000079,ACCESS2,lack_health_insurance,Lack of health insurance,9,5.5,12.5,2630,1908,-78.02711844788864,37.20257780663669
2023,MD,Maryland,Metro County 17,12062,12062000079,12062000079,OBESITY,obesity,Obesity,26.8,20.1,33.5,2630,1908,-78.02711844788864,37.20257780663669
2023,MD,Maryland,Metro County 17,12062,12062000079,12062000079,LPA,physical_inactivity,Physical inactivity,18.6,13.3,24,2630,1908,-78.02711844788864,37.20257780663669
2023,MD,Maryland,Metro County 17,12065,12065000250,12065000250,CSMOKING,current_smoking,Current smoking,13,9.4,16.5,9033,7461,-76.81813230700791,37.48609848544002
2023,MD,Maryland,Metro County 17,12065,12065000250,12065000250,DIABETES,diabetes,Diabetes,10.4,4.3,16.5,9033,7461,-76.81813230700791,37.48609848544002
2023,MD,Maryland,Metro County 17,12065,12065000250,12065000250,MHLTH,frequent_mental_distress,Frequent mental distress,17.1,12.4,21.8,9033,7461,-76.81813230700791,37.48609848544002
2023,MD,Maryland,Metro County 17,12065,12065000250,12065000250,BPHIGH,high_blood_pressure,High blood pressure,37.4,33.7,41,9033,7461,-76.81813230700791,37.48609848544002
2023,MD,Maryland,Metro County 17,12065,12065000250,12065000250,ACCESS2,lack_health_insurance,Lack of health insurance,17.5,13.6,21.4,9033,7461,-76.81813230700791,37.48609848544002
2023,MD,Maryland,Metro County 17,12065,12065000250,12065000250,OBESITY,obesity,Obesity,41.4,37.6,45.2,9033,7461,-76.81813230700791,37.48609848544002
2023,MD,Maryland,Metro County 17,12065,12065000250,12065000250,LPA,physical_inactivity,Physical inactivity,26,22.2,29.8,9033,7461,-76.81813230700791,37.48609848544002
2023,MD,Maryland,Metro County 17,12070,12070000392,12070000392,CSMOKING,current_smoking,Current smoking,29.8,24.6,35.1,5245,4308,-77.38301881086082,38.5376078505069
2023,MD,Maryland,Metro County 17,12070,12070000392,12070000392,DIABETES,diabetes,Diabetes,20.7,16.8,24.6,5245,4308,-77.38301881086082,38.5376078505069
2023,MD,Maryland,Metro County 17,12070,12070000392,12070000392,MHLTH,frequent_mental_distress,Frequent mental distress,31,28.1,34,5245,4308,-77.38301881086082,38.5376078505069
2023,MD,Maryland,Metro County 17,12070,12070000392,12070000392,BPHIGH,high_blood_pressure,High blood pressure,39.4,34.4,44.4,5245,4308,-77.38301881086082,38.5376078505069
2023,MD,Maryland,Metro County 17,12070,12070000392,12070000392,ACCESS2,lack_health_insurance,Lack of health insurance,21,17.8,24.2,5245,4308,-77.38301881086082,38.5376078505069
2023,MD,Maryland,Metro County 17,12070,12070000392,12070000392,OBESITY,obesity,Obesity,53.3,46.7,60,5245,4308,-77.38301881086082,38.5376078505069
2023,MD,Maryland,Metro County 17,12070,12070000392,12070000392,LPA,physical_inactivity,Physical inactivity,31.9,27.9,35.8,5245,4308,-77.38301881086082,38.5376078505069
2023,MD,Maryland,Metro County 17,12111,12111000207,12111000207,CSMOKING,current_smoking,Current smoking,16.8,13.7,19.9,5047,3419,-77.48142180046999,37.32795190252364
2023,MD,Maryland,Metro County 17,12111,12111000207,12111000207,DIABETES,diabetes,Diabetes,3.2,0.5,5.8,5047,3419,-77.48142180046999,37.32795190252364
2023,MD,Maryland,Metro County 17,12111,12111000207,12111000207,MHLTH,frequent_mental_distress,Frequent mental distress,7.3,3,11.5,5047,3419,-77.48142180046999,37.32795190252364
2023,MD,Maryland,Metro County 17,12111,12111000207,12111000207,BPHIGH,high_blood_pressure,High blood pressure,23.3,17.8,28.8,5047,3419,-77.48142180046999,37.32795190252364
2023,MD,Maryland,Metro County 17,12111,12111000207,12111000207,ACCESS2,lack_health_insurance,Lack of health insurance,8.9,2.8,15,5047,3419,-77.48142180046999,37.32795190252364
2023,MD,Maryland,Metro County 17,12111,12111000207,12111000207,OBESITY,obesity,Obesity,28.7,25.4,32,5047,3419,-77.48142180046999,37.32795190252364
2023,MD,Maryland,Metro County 17,12111,12111000207,12111000207,LPA,physical_inactivity,Physical inactivity,23.9,21.5,26.2,5047,3419,-77.48142180046999,37.32795190252364
2023,MD,Maryland,Metro County 17,12140,12140000635,12140000635,CSMOKING,current_smoking,Current smoking,7.7,2.7,12.6,4072,2924,-77.42976150810719,37.84060917235911
2023,MD,Maryland,Metro County 17,12140,12140000635,12140000635,DIABETES,diabetes,Diabetes,13.8,7.1,20.5,4072,2924,-77.42976150810719,37.84060917235911
2023,MD,Maryland,Metro County 17,12140,12140000635,12140000635,MHLTH,frequent_mental_distress,Frequent mental distress,13.1,10.3,15.8,4072,2924,-77.42976150810719,37.84060917235911
2023,MD,Maryland,Metro County 17,12140,12140000635,12140000635,BPHIGH,high_blood_pressure,High blood pressure,31.5,25.9,37.2,4072,2924,-77.42976150810719,37.84060917235911
2023,MD,Maryland,Metro County 17,12140,12140000635,12140000635,ACCESS2,lack_health_insurance,Lack of health insurance,6.3,2.9,9.7,4072,2924,-77.42976150810719,37.84060917235911
2023,MD,Maryland,Metro County 17,12140,12140000635,12140000635,OBESITY,obesity,Obesity,35.2,29.6,40.9,4072,2924,-77.42976150810719,37.84060917235911
2023,MD,Maryland,Metro County 17,12140,12140000635,12140000635,LPA,physical_inactivity,Physical inactivity,23.2,18.1,28.2,4072,2924,-77.42976150810719,37.84060917235911
2023,MD,Maryland,Metro County 17,12153,12153000457,12153000457,CSMOKING,current_smoking,Current smoking,11.2,5.6,16.8,8183,5974,-77.96432762262411,37.40123490598053
2023,MD,Maryland,Metro County 17,12153,12153000457,12153000457,DIABETES,diabetes,Diabetes,10.9,5.5,16.4,8183,5974,-77.96432762262411,37.40123490598053
2023,MD,Maryland,Metro County 17,12153,12153000457,12153000457,MHLTH,frequent_mental_distress,Frequent mental distress,13.3,9,17.7,8183,5974,-77.96432762262411,37.40123490598053
2023,MD,Maryland,Metro County 17,12153,12153000457,12153000457,BPHIGH,high_blood_pressure,High blood pressure,23.4,20.4,26.3,8183,5974,-77.96432762262411,37.40123490598053
2023,MD,Maryland,Metro County 17,12153,12153000457,12153000457,ACCESS2,lack_health_insurance,Lack of health insurance,17.8,13.5,22.1,8183,5974,-77.96432762262411,37.40123490598053
2023,MD,Maryland,Metro County 17,12153,12153000457,12153000457,OBESITY,obesity,Obesity,28.8,23.2,34.5,8183,5974,-77.96432762262411,37.40123490598053
2023,MD,Maryland,Metro County 17,12153,12153000457,12153000457,LPA,physical_inactivity,Physical inactivity,21.3,17.1,25.6,8183,5974,-77.96432762262411,37.40123490598053
2023,MD,Maryland,Metro County 17,12164,12164000313,12164000313,CSMOKING,current_smoking,Current smoking,22.1,19,25.1,2559,1881,-76.74562612758018,38.918279111012815
2023,MD,Maryland,Metro County 17,12164,12164000313,12164000313,DIABETES,diabetes,Diabetes,14.8,9.2,20.4,2559,1881,-76.74562612758018,38.918279111012815
2023,MD,Maryland,Metro County 17,12164,12164000313,12164000313,MHLTH,frequent_mental_distress,Frequent mental distress,20,16.4,23.5,2559,1881,-76.74562612758018,38.918279111012815
2023,MD,Maryland,Metro County 17,12164,12164000313,12164000313,BPHIGH,high_blood_pressure,High blood pressure,35.8,29.3,42.4,2559,1881,-76.74562612758018,38.918279111012815
2023,MD,Maryland,Metro County 17,12164,12164000313,12164000313,ACCESS2,lack_health_insurance,Lack of health insurance,18.2,15.4,21.1,2559,1881,-76.74562612758018,38.918279111012815
2023,MD,Maryland,Metro County 17,12164,12164000313,12164000313,OBESITY,obesity,Obesity,32.8,27.5,38.1,2559,1881,-76.74562612758018,38.918279111012815
2023,MD,Maryland,Metro County 17,12164,12164000313,12164000313,LPA,physical_inactivity,Physical inactivity,29.8,24,35.6,2559,1881,-76.74562612758018,38.918279111012815
2023,MD,Maryland,Metro County 17,12166,12166000055,12166000055,CSMOKING,current_smoking,Current smoking,11,7.7,14.2,5706,4327,-77.0941559523344,38.480489648506044
2023,MD,Maryland,Metro County 17,12166,12166000055,12166000055,DIABETES,diabetes,Diabetes,3.4,0,9.7,5706,4327,-77.0941559523344,38.480489648506044
2023,MD,Maryland,Metro County 17,12166,12166000055,12166000055,MHLTH,frequent_mental_distress,Frequent mental distress,12,5.3,18.8,5706,4327,-77.0941559523344,38.480489648506044
2023,MD,Maryland,Metro County 17,12166,12166000055,12166000055,BPHIGH,high_blood_pressure,High blood pressure,26.4,24.1,28.7,5706,4327,-77.0941559523344,38.480489648506044
2023,MD,Maryland,Metro County 17,12166,12166000055,12166000055,ACCESS2,lack_health_insurance,Lack of health insurance,3,0.5,5.5,5706,4327,-77.0941559523344,38.480489648506044
2023,MD,Maryland,Metro County 17,12166,12166000055,12166000055,OBESITY,obesity,Obesity,31.2,28.4,33.9,5706,4327,-77.0941559523344,38.480489648506044
2023,MD,Maryland,Metro County 17,12166,12166000055,12166000055,LPA,physical_inactivity,Physical inactivity,16.5,12,21,5706,4327,-77.0941559523344,38.480489648506044
2023,MD,Maryland,Metro County 17,12170,12170000464,12170000464,CSMOKING,current_smoking,Current smoking,15.9,11.5,20.4,4628,3859,-76.70548244360835,37.99179838169366
2023,MD,Maryland,Metro County 17,12170,12170000464,12170000464,DIABETES,diabetes,Diabetes,9.8,4.5,15.1,4628,3859,-76.70548244360835,37.99179838169366
2023,MD,Maryland,Metro County 17,12170,12170000464,12170000464,MHLTH,frequent_mental_distress,Frequent mental distress,13.7,10.8,16.5,4628,3859,-76.70548244360835,37.99179838169366
2023,MD,Maryland,Metro County 17,12170,12170000464,12170000464,BPHIGH,high_blood_pressure,High blood pressure,35.3,28.3,42.2,4628,3859,-76.70548244360835,37.99179838169366
2023,MD,Maryland,Metro County 17,12170,12170000464,12170000464,ACCESS2,lack_health_insurance,Lack of health insurance,10.8,5.4,16.2,4628,3859,-76.70548244360835,37.99179838169366
2023,MD,Maryland,Metro County 17,12170,12170000464,12170000464,OBESITY,obesity,Obesity,34.1,28.5,39.7,4628,3859,-76.70548244360835,37.99179838169366
2023,MD,Maryland,Metro County 17,12170,12170000464,12170000464,LPA,physical_inactivity,Physical inactivity,26.5,24.2,28.8,4628,3859,-76.70548244360835,37.99179838169366
2023,MD,Maryland,Metro County 18,12002,12002000246,12002000246,CSMOKING,current_smoking,Current smoking,23.6,20,27.1,5731,4663,-78.48885847171769,38.177904015220705
2023,MD,Maryland,Metro County 18,12002,12002000246,12002000246,DIABETES,diabetes,Diabetes,15.5,9.2,21.8,5731,4663,-78.48885847171769,38.177904015220705
2023,MD,Maryland,Metro County 18,12002,12002000246,12002000246,MHLTH,frequent_mental_distress,Frequent mental distress,21.8,15.4,28.2,5731,4663,-78.48885847171769,38.177904015220705
2023,MD,Maryland,Metro County 18,12002,12002000246,12002000246,BPHIGH,high_blood_pressure,High blood pressure,32,25.6,38.4,5731,4663,-78.48885847171769,38.177904015220705
2023,MD,Maryland,Metro County 18,12002,12002000246,12002000246,ACCESS2,lack_health_insurance,Lack of health insurance,16.2,11.7,20.7,5731,4663,-78.48885847171769,38.177904015220705
2023,MD,Maryland,Metro County 18,12002,12002000246,12002000246,OBESITY,obesity,Obesity,44.8,41.9,47.8,5731,4663,-78.48885847171769,38.177904015220705
2023,MD,Maryland,Metro County 18,12002,12002000246,12002000246,LPA,physical_inactivity,Physical inactivity,30.1,28.1,32.1,5731,4663,-78.48885847171769,38.177904015220705
2023,MD,Maryland,Metro County 18,12019,12019000080,12019000080,CSMOKING,current_smoking,Current smoking,18,12.3,23.8,6619,5224,-77.05309101673775,37.18985503874719
2023,MD,Maryland,Metro County 18,12019,12019000080,12019000080,DIABETES,diabetes,Diabetes,9.9,5.2,14.5,6619,5224,-77.05309101673775,37.18985503874719
2023,MD,Maryland,Metro County 18,12019,12019000080,12019000080,MHLTH,frequent_mental_distress,Frequent mental distress,21.2,17.2,25.2,6619,5224,-77.05309101673775,37.18985503874719
2023,MD,Maryland,Metro County 18,12019,12019000080,12019000080,BPHIGH,high_blood_pressure,High blood pressure,31.5,26.4,36.6,6619,5224,-77.05309101673775,37.18985503874719
2023,MD,Maryland,Metro County 18,12019,12019000080,12019000080,ACCESS2,lack_health_insurance,Lack of health insurance,11.4,8.1,14.8,6619,5224,-77.05309101673775,37.18985503874719
2023,MD,Maryland,Metro County 18,12019,12019000080,12019000080,OBESITY,obesity,Obesity,34.9,31.2,38.5,6619,5224,-77.05309101673775,37.18985503874719
2023,MD,Maryland,Metro County 18,12019,12019000080,12019000080,LPA,physical_inactivity,Physical inactivity,19.7,15.2,24.3,6619,5224,-77.05309101673775,37.18985503874719
2023,MD,Maryland,Metro County 18,12034,12034000681,12034000681,CSMOKING,current_smoking,Current smoking,12.6,8.9,16.3,2803,2259,-78.22934487774037,37.093287700600925
2023,MD,Maryland,Metro County 18,12034,12034000681,12034000681,DIABETES,diabetes,Diabetes,1,0,5.1,2803,2259,-78.22934487774037,37.093287700600925
2023,MD,Maryland,Metro County 18,12034,12034000681,12034000681,MHLTH,frequent_mental_distress,Frequent mental distress,15.5,8.7,22.3,2803,2259,-78.22934487774037,37.093287700600925
2023,MD,Maryland,Metro County 18,12034,12034000681,12034000681,BPHIGH,high_blood_pressure,High blood pressure,29.9,26.4,33.4,2803,2259,-78.22934487774037,37.093287700600925
2023,MD,Maryland,Metro County 18,12034,12034000681,12034000681,ACCESS2,lack_health_insurance,Lack of health insurance,10,5.4,14.7,2803,2259,-78.22934487774037,37.093287700600925
2023,MD,Maryland,Metro County 18,12034,12034000681,12034000681,OBESITY,obesity,Obesity,26.3,23.8,28.9,2803,2259,-78.22934487774037,37.093287700600925
2023,MD,Maryland,Metro County 18,12034,12034000681,12034000681,LPA,physical_inactivity,Physical inactivity,20.9,17.8,24,2803,2259,-78.22934487774037,37.093287700600925
2023,MD,Maryland,Metro County 18,12036,12036000503,12036000503,CSMOKING,current_smoking,Current smoking,4.2,0.1,8.4,12457,10261,-78.35300163594074,38.73790047653019
2023,MD,Maryland,Metro County 18,12036,12036000503,12036000503,DIABETES,diabetes,Diabetes,1.1,0,6,12457,10261,-78.35300163594074,38.73790047653019
2023,MD,Maryland,Metro County 18,12036,12036000503,12036000503,MHLTH,frequent_mental_distress,Frequent mental distress,7,3.1,10.8,12457,10261,-78.35300163594074,38.73790047653019
2023,MD,Maryland,Metro County 18,12036,12036000503,12036000503,BPHIGH,high_blood_pressure,High blood pressure,24.8,20.7,29,12457,10261,-78.35300163594074,38.73790047653019
2023,MD,Maryland,Metro County 18,12036,12036000503,12036000503,ACCESS2,lack_health_insurance,Lack of health insurance,4.7,0,10.6,12457,10261,-78.35300163594074,38.73790047653019
2023,MD,Maryland,Metro County 18,12036,12036000503,12036000503,OBESITY,obesity,Obesity,33.2,31.1,35.2,12457,10261,-78.35300163594074,38.73790047653019
2023,MD,Maryland,Metro County 18,12036,12036000503,12036000503,LPA,physical_inactivity,Physical inactivity,17.7,15.6,19.8,12457,10261,-78.35300163594074,38.73790047653019
2023,MD,Maryland,Metro County 18,12047,12047000534,12047000534,CSMOKING,current_smoking,Current smoking,6.5,2.9,10,3925,2648,-78.31810636068694,39.07513697799295
2023,MD,Maryland,Metro County 18,12047,12047000534,12047000534,DIABETES,diabetes,Diabetes,16.7,10,23.4,3925,2648,-78.31810636068694,39.07513697799295
2023,MD,Maryland,Metro County 18,12047,12047000534,12047000534,MHLTH,frequent_mental_distress,Frequent mental distress,11.3,6.6,16.1,3925,2648,-78.31810636068694,39.07513697799295
