year,state,state_name,county_fips,county_name,population_2020,co_8hr_ppm,lead_3mo_ug_m3,no2_1hr_ppb,no2_annual_mean_ppb,ozone_8hr_ppb,pm10_24hr_ug_m3,pm25_24hr_ug_m3,pm25_annual_mean_ug_m3,so2_1hr_ppb,so2_annual_mean_ppb,co_8hr_ppm_status,lead_3mo_ug_m3_status,no2_1hr_ppb_status,no2_annual_mean_ppb_status,ozone_8hr_ppb_status,pm10_24hr_ug_m3_status,pm25_24hr_ug_m3_status,pm25_annual_mean_ug_m3_status,so2_1hr_ppb_status,so2_annual_mean_ppb_status
2025,VA,Virginia,51710,Norfolk city,238005,0.6,,40.3,7.5,,39,13.6,6.4,2,0.3,reported,no_data,reported,reported,no_data,reported,reported,reported,reported,reported
2025,VA,Virginia,51147,Prince Edward County,21849,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,VA,Virginia,51153,Prince William County,482204,,,25,3.2,62,,,,,,no_data,no_data,reported,reported,reported,no_data,no_data,no_data,no_data,no_data
2025,VA,Virginia,51760,Richmond city,226610,0.9,,46,13,,,14.5,6.5,,,reported,no_data,reported,reported,no_data,no_data,reported,reported,no_data,no_data
2025,VA,Virginia,51161,Roanoke County,96929,0.4,,28.7,4.2,59,,14.7,6.1,3.1,0.8,reported,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,VA,Virginia,51163,Rockbridge County,22650,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,VA,Virginia,51165,Rockingham County,83757,,,36.5,7.3,60,36,19,6.7,1.4,0.4,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,VA,Virginia,51775,Salem city,25346,,,,,,,14,6.3,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,VA,Virginia,51179,Stafford County,156927,,,,,60,18,,,,,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data
2025,VA,Virginia,51800,Suffolk city,94324,,,,,56,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,VA,Virginia,51810,Virginia Beach city,459470,,,,,,36,15.8,6.9,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,VA,Virginia,51197,Wythe County,28290,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,VT,Vermont,50003,Bennington County,37347,,,,,61,,21,5.2,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,VT,Vermont,50007,Chittenden County,168323,0,,,,62,26,26.2,4.9,,0.1,reported,no_data,no_data,no_data,reported,reported,reported,reported,insufficient_data,reported
2025,VT,Vermont,50021,Rutland County,60572,,,,,60,37,24.3,6.5,1.3,0.3,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,WA,Washington,53005,Benton County,206873,,,,,59,97,,,,,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data
2025,WA,Washington,53009,Clallam County,77155,,,,,,,,,,,insufficient_data,no_data,no_data,no_data,insufficient_data,no_data,no_data,no_data,insufficient_data,insufficient_data
2025,WA,Washington,53011,Clark County,503311,,,,,57,,18.7,5.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WA,Washington,53013,Columbia County,3952,,,,,55,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WA,Washington,53033,King County,2269675,0.5,,45.9,14.6,62,41,16.8,7.7,,0.1,reported,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,reported
2025,WA,Washington,53035,Kitsap County,275611,,,,,,,10,4.3,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WA,Washington,53037,Kittitas County,44337,,,,,,,21,5.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WA,Washington,53047,Okanogan County,42104,,,,,,,23.7,7.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WA,Washington,53053,Pierce County,921130,,,36.3,12.9,57,,23.1,6.1,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,WA,Washington,53057,Skagit County,129523,,,,,42,,9.5,4.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WA,Washington,53061,Snohomish County,827957,,,,,,18,24.5,8,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,WA,Washington,53063,Spokane County,539339,,,,,61,59,20.7,6.9,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,WA,Washington,53065,Stevens County,46445,,,,,,232,45.9,8.1,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,WA,Washington,53067,Thurston County,294793,,,,,52,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,WA,Washington,53071,Walla Walla County,62584,,,,,,91,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,WA,Washington,53073,Whatcom County,226847,,,,,47,,10.3,5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WA,Washington,53077,Yakima County,256728,,,,,,78,24.1,8.3,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,WI,Wisconsin,55003,Ashland County,16027,,,,,65,,56.8,7.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WI,Wisconsin,55009,Brown County,268740,,,,,61,,48.4,8.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WI,Wisconsin,55021,Columbia County,58490,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55025,Dane County,561504,,,,,65,101,33.8,8.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,WI,Wisconsin,55027,Dodge County,89396,1,,,,64,104,35.4,7.7,1.3,0.2,reported,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,WI,Wisconsin,55029,Door County,30066,,,,,70,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55035,Eau Claire County,105710,,,,,57,88,44.5,8.6,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,WI,Wisconsin,55039,Fond du Lac County,104154,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55041,Forest County,9179,,,,,58,,55.2,8.6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WI,Wisconsin,55043,Grant County,51938,,,,,,,31.2,8.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WI,Wisconsin,55053,Jackson County,21145,,,,,,,42.4,,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,insufficient_data,no_data,no_data
2025,WI,Wisconsin,55055,Jefferson County,84900,,,,,63,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55059,Kenosha County,169151,,,,,77,,34.6,7.5,,,no_data,no_data,insufficient_data,insufficient_data,reported,no_data,reported,reported,no_data,no_data
2025,WI,Wisconsin,55061,Kewaunee County,20563,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55063,La Crosse County,120784,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55071,Manitowoc County,81359,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55073,Marathon County,138013,,,,,61,,46.8,7.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WI,Wisconsin,55079,Milwaukee County,939489,0.9,,39.3,10.9,75,97,39.9,9.2,2.7,0.5,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,WI,Wisconsin,55081,Monroe County,46274,,,,,,,40.6,,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,insufficient_data,no_data,no_data
2025,WI,Wisconsin,55085,Oneida County,37845,,,,,,,,,0.4,-0.5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,WI,Wisconsin,55087,Outagamie County,190705,,,,,63,,44.3,8.3,12.8,0.9,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,WI,Wisconsin,55089,Ozaukee County,91503,,,,,72,,36.5,6.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WI,Wisconsin,55101,Racine County,197727,,,,,75,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55105,Rock County,163687,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55111,Sauk County,65763,,,,,63,99,33.7,7.3,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,WI,Wisconsin,55117,Sheboygan County,118034,,,,,74,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55119,Taylor County,19913,,,,,63,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55125,Vilas County,23047,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55127,Walworth County,106478,,,,,69,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WI,Wisconsin,55133,Waukesha County,406978,,,,,69,104,36.8,8.8,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,WV,West Virginia,54003,Berkeley County,122076,,,,,60,,18.4,7.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WV,West Virginia,54009,Brooke County,22559,,,,,,33,17.5,7.6,30,2.4,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported
2025,WV,West Virginia,54011,Cabell County,94350,,,,,63,,17.5,7.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WV,West Virginia,54025,Greenbrier County,32977,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WV,West Virginia,54029,Hancock County,29095,,,,,65,38,19.8,7.2,,0.8,no_data,no_data,no_data,no_data,reported,reported,reported,reported,insufficient_data,reported
2025,WV,West Virginia,54033,Harrison County,65921,,,,,,,16,6.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WV,West Virginia,54039,Kanawha County,180745,0.8,,,,54,,14.9,7.2,4.9,0.7,reported,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,WV,West Virginia,54049,Marion County,56205,,,,,,,17,7.1,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WV,West Virginia,54051,Marshall County,30591,,,,,,,19.6,7.9,7,2.1,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,reported
2025,WV,West Virginia,54053,Mason County,25453,,,,,,,,,49,1,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,WV,West Virginia,54061,Monongalia County,105822,,,,,66,,15.3,6.7,8,0.6,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,WV,West Virginia,54069,Ohio County,42425,,,,,62,,18.7,7.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,WV,West Virginia,54093,Tucker County,6762,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,WV,West Virginia,54107,Wood County,84296,,,,,63,,16.4,7.3,,1.2,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,insufficient_data,reported
2025,WY,Wyoming,56001,Albany County,37066,,,,,65,255,7.2,2.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,WY,Wyoming,56005,Campbell County,47026,,,6.8,1.1,60,240,10.4,3.6,,,insufficient_data,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,insufficient_data
2025,WY,Wyoming,56007,Carbon County,14537,,,27,2.9,,10,,,6,0.2,insufficient_data,no_data,reported,reported,insufficient_data,reported,insufficient_data,insufficient_data,reported,reported
2025,WY,Wyoming,56009,Converse County,13751,0.2,,13.5,1.2,56,60,,,,,reported,no_data,reported,reported,reported,reported,no_data,no_data,no_data,no_data
2025,WY,Wyoming,56013,Fremont County,39234,0.4,,8.5,0.9,65,57,16.7,5,63.9,0.6,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,WY,Wyoming,56019,Johnson County,8447,,,,0.7,59,36,,,,,no_data,no_data,insufficient_data,reported,reported,reported,no_data,no_data,no_data,no_data
2025,WY,Wyoming,56021,Laramie County,100512,0.2,,24.3,2.8,68,51,9.4,2.9,1.1,0.1,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,WY,Wyoming,56023,Lincoln County,19581,,,,,,86,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,WY,Wyoming,56025,Natrona County,79955,,,30.4,4.1,60,,10.7,3,14.6,0.7,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,WY,Wyoming,56029,Park County,29624,,,,,,,8.6,2.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WY,Wyoming,56031,Platte County,8605,,,,,,805,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,WY,Wyoming,56033,Sheridan County,30921,,,,,,42,14.4,5,,,no_data,no_data,insufficient_data,insufficient_data,insufficient_data,reported,reported,reported,insufficient_data,insufficient_data
2025,WY,Wyoming,56035,Sublette County,8728,,,18.8,1.6,65,60,22.4,4,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,WY,Wyoming,56037,Sweetwater County,42272,,,31.1,4.7,62,186,,,13.8,1.3,no_data,no_data,reported,reported,reported,reported,insufficient_data,insufficient_data,reported,reported
2025,WY,Wyoming,56039,Teton County,23331,0.2,,,1.2,63,53,8,2.2,,,reported,no_data,insufficient_data,reported,reported,reported,reported,reported,no_data,no_data
2025,WY,Wyoming,56041,Uinta County,20450,,,,,,45,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,WY,Wyoming,56043,Washakie County,7685,,,,,,,11,2,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,WY,Wyoming,56045,Weston County,6838,,,,,,,,,,1.7,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,reported
