season,season_start_year,month,geography_type,geography,fips,age_group,estimate,ci_lower,ci_upper,sample_size
2012-13,2012,9,HHS Regions/National,Region 4,104,>=65 Years,13.5,12.3,14.7,22399
2012-13,2012,9,HHS Regions/National,Region 5,105,6 Months - 4 Years,17.2,14.8,19.6,3302
2012-13,2012,9,HHS Regions/National,Region 5,105,5-12 Years,13.8,12.5,15.1,5459
2012-13,2012,9,HHS Regions/National,Region 5,105,13-17 Years,9.3,7.7,10.9,2893
2012-13,2012,9,HHS Regions/National,Region 5,105,18-49 Years,4.7,4.1,5.3,15239
2012-13,2012,9,HHS Regions/National,Region 5,105,50-64 Years,7.6,6.8,8.4,14804
2012-13,2012,9,HHS Regions/National,Region 5,105,>=65 Years,11.3,10.5,12.1,14391
2012-13,2012,9,HHS Regions/National,Region 6,106,6 Months - 4 Years,20,17.4,22.6,4562
2012-13,2012,9,HHS Regions/National,Region 6,106,5-12 Years,17.1,15.2,19,7667
2012-13,2012,9,HHS Regions/National,Region 6,106,13-17 Years,11.1,8.7,13.5,3565
2012-13,2012,9,HHS Regions/National,Region 6,106,18-49 Years,4.8,4,5.6,9931
2012-13,2012,9,HHS Regions/National,Region 6,106,50-64 Years,6.8,5.8,7.8,9087
2012-13,2012,9,HHS Regions/National,Region 6,106,>=65 Years,13.8,12.4,15.2,9701
2012-13,2012,9,HHS Regions/National,Region 7,107,6 Months - 4 Years,18.9,16.2,21.6,1632
2012-13,2012,9,HHS Regions/National,Region 7,107,5-12 Years,12.1,10.4,13.8,2833
2012-13,2012,9,HHS Regions/National,Region 7,107,13-17 Years,8.6,6.6,10.6,1673
2012-13,2012,9,HHS Regions/National,Region 7,107,18-49 Years,4.8,4,5.6,11586
2012-13,2012,9,HHS Regions/National,Region 7,107,50-64 Years,7.4,6.4,8.4,10953
2012-13,2012,9,HHS Regions/National,Region 7,107,>=65 Years,12,11,13,11820
2012-13,2012,9,HHS Regions/National,Region 8,108,6 Months - 4 Years,16.8,13.9,19.7,2910
2012-13,2012,9,HHS Regions/National,Region 8,108,5-12 Years,12.3,10.4,14.2,4564
2012-13,2012,9,HHS Regions/National,Region 8,108,13-17 Years,7.1,5.3,8.9,2376
2012-13,2012,9,HHS Regions/National,Region 8,108,18-49 Years,5.3,4.7,5.9,13588
2012-13,2012,9,HHS Regions/National,Region 8,108,50-64 Years,6.6,6,7.2,12090
2012-13,2012,9,HHS Regions/National,Region 8,108,>=65 Years,11.9,10.9,12.9,11879
2012-13,2012,9,HHS Regions/National,Region 9,109,6 Months - 4 Years,21.6,17.4,25.8,2363
2012-13,2012,9,HHS Regions/National,Region 9,109,5-12 Years,17,14.2,19.8,3584
2012-13,2012,9,HHS Regions/National,Region 9,109,13-17 Years,12.5,9.3,15.7,2076
2012-13,2012,9,HHS Regions/National,Region 9,109,18-49 Years,4.3,3.5,5.1,8409
2012-13,2012,9,HHS Regions/National,Region 9,109,50-64 Years,7.6,6.4,8.8,6652
2012-13,2012,9,HHS Regions/National,Region 9,109,>=65 Years,11.3,9.9,12.7,7196
2012-13,2012,9,HHS Regions/National,United States,100,6 Months - 4 Years,19.8,18.7,20.9,28714
2012-13,2012,9,HHS Regions/National,United States,100,5-12 Years,16,15.3,16.7,47526
2012-13,2012,9,HHS Regions/National,United States,100,13-17 Years,10.9,10.1,11.7,24589
2012-13,2012,9,HHS Regions/National,United States,100,18-49 Years,4.9,4.7,5.1,120286
2012-13,2012,9,HHS Regions/National,United States,100,50-64 Years,7.2,6.8,7.6,112570
2012-13,2012,9,HHS Regions/National,United States,100,>=65 Years,12.4,12,12.8,115830
2012-13,2012,10,HHS Regions/National,Region 1,101,6 Months - 4 Years,49.3,45.3,53.3,2850
2012-13,2012,10,HHS Regions/National,Region 1,101,5-12 Years,41.6,38.9,44.3,5341
2012-13,2012,10,HHS Regions/National,Region 1,101,13-17 Years,30.9,27.7,34.1,2561
2012-13,2012,10,HHS Regions/National,Region 1,101,18-49 Years,18.2,17.2,19.2,14598
2012-13,2012,10,HHS Regions/National,Region 1,101,50-64 Years,27.4,26.2,28.6,14205
2012-13,2012,10,HHS Regions/National,Region 1,101,>=65 Years,41.3,39.9,42.7,13692
2012-13,2012,10,HHS Regions/National,Region 10,110,6 Months - 4 Years,35.4,31.2,39.6,1886
2012-13,2012,10,HHS Regions/National,Region 10,110,5-12 Years,30.3,27.4,33.2,3219
2012-13,2012,10,HHS Regions/National,Region 10,110,13-17 Years,22.9,19.4,26.4,1791
2012-13,2012,10,HHS Regions/National,Region 10,110,18-49 Years,15,13.8,16.2,7435
2012-13,2012,10,HHS Regions/National,Region 10,110,50-64 Years,23.8,22.4,25.2,6923
2012-13,2012,10,HHS Regions/National,Region 10,110,>=65 Years,37.9,36.3,39.5,6913
2012-13,2012,10,HHS Regions/National,Region 2,102,6 Months - 4 Years,44.2,40.3,48.1,1655
2012-13,2012,10,HHS Regions/National,Region 2,102,5-12 Years,37.7,35,40.4,2581
2012-13,2012,10,HHS Regions/National,Region 2,102,13-17 Years,28.4,25.1,31.7,1405
2012-13,2012,10,HHS Regions/National,Region 2,102,18-49 Years,14,12.6,15.4,6604
2012-13,2012,10,HHS Regions/National,Region 2,102,50-64 Years,24.1,22.1,26.1,5058
2012-13,2012,10,HHS Regions/National,Region 2,102,>=65 Years,40.5,38.1,42.9,4562
2012-13,2012,10,HHS Regions/National,Region 3,103,6 Months - 4 Years,45.5,40.8,50.2,3737
2012-13,2012,10,HHS Regions/National,Region 3,103,5-12 Years,39.5,36.4,42.6,5822
2012-13,2012,10,HHS Regions/National,Region 3,103,13-17 Years,25.9,22.3,29.5,2918
2012-13,2012,10,HHS Regions/National,Region 3,103,18-49 Years,18,17,19,13798
2012-13,2012,10,HHS Regions/National,Region 3,103,50-64 Years,27.3,26.1,28.5,13097
2012-13,2012,10,HHS Regions/National,Region 3,103,>=65 Years,43.9,42.3,45.5,13277
2012-13,2012,10,HHS Regions/National,Region 4,104,6 Months - 4 Years,33.6,31,36.2,3817
2012-13,2012,10,HHS Regions/National,Region 4,104,5-12 Years,31.5,29.4,33.6,6456
2012-13,2012,10,HHS Regions/National,Region 4,104,13-17 Years,23.7,21.3,26.1,3331
2012-13,2012,10,HHS Regions/National,Region 4,104,18-49 Years,14.2,13.4,15,19098
2012-13,2012,10,HHS Regions/National,Region 4,104,50-64 Years,23.5,22.3,24.7,19701
2012-13,2012,10,HHS Regions/National,Region 4,104,>=65 Years,39.4,37.8,41,22399
2012-13,2012,10,HHS Regions/National,Region 5,105,6 Months - 4 Years,37.7,34.8,40.6,3302
2012-13,2012,10,HHS Regions/National,Region 5,105,5-12 Years,32.9,31,34.8,5459
2012-13,2012,10,HHS Regions/National,Region 5,105,13-17 Years,22.5,20.2,24.8,2893
2012-13,2012,10,HHS Regions/National,Region 5,105,18-49 Years,15.4,14.4,16.4,15239
2012-13,2012,10,HHS Regions/National,Region 5,105,50-64 Years,26.1,24.9,27.3,14804
2012-13,2012,10,HHS Regions/National,Region 5,105,>=65 Years,41.1,39.7,42.5,14391
2012-13,2012,10,HHS Regions/National,Region 6,106,6 Months - 4 Years,39.1,35.9,42.3,4562
2012-13,2012,10,HHS Regions/National,Region 6,106,5-12 Years,35.3,32.8,37.8,7667
2012-13,2012,10,HHS Regions/National,Region 6,106,13-17 Years,23.6,20.5,26.7,3565
2012-13,2012,10,HHS Regions/National,Region 6,106,18-49 Years,14.1,12.9,15.3,9931
2012-13,2012,10,HHS Regions/National,Region 6,106,50-64 Years,24.6,22.8,26.4,9087
2012-13,2012,10,HHS Regions/National,Region 6,106,>=65 Years,41,38.8,43.2,9701
2012-13,2012,10,HHS Regions/National,Region 7,107,6 Months - 4 Years,43.1,39.4,46.8,1632
2012-13,2012,10,HHS Regions/National,Region 7,107,5-12 Years,31.6,29.1,34.1,2833
2012-13,2012,10,HHS Regions/National,Region 7,107,13-17 Years,22.7,19.6,25.8,1673
2012-13,2012,10,HHS Regions/National,Region 7,107,18-49 Years,17.5,16.3,18.7,11586
2012-13,2012,10,HHS Regions/National,Region 7,107,50-64 Years,29.4,27.6,31.2,10953
2012-13,2012,10,HHS Regions/National,Region 7,107,>=65 Years,45.7,43.9,47.5,11820
2012-13,2012,10,HHS Regions/National,Region 8,108,6 Months - 4 Years,40.4,36.8,44,2910
2012-13,2012,10,HHS Regions/National,Region 8,108,5-12 Years,36.2,33.5,38.9,4564
2012-13,2012,10,HHS Regions/National,Region 8,108,13-17 Years,24.7,21.5,27.9,2376
2012-13,2012,10,HHS Regions/National,Region 8,108,18-49 Years,19.2,18.2,20.2,13588
2012-13,2012,10,HHS Regions/National,Region 8,108,50-64 Years,29.5,27.9,31.1,12090
2012-13,2012,10,HHS Regions/National,Region 8,108,>=65 Years,43.1,41.5,44.7,11879
2012-13,2012,10,HHS Regions/National,Region 9,109,6 Months - 4 Years,38.1,33.3,42.9,2363
2012-13,2012,10,HHS Regions/National,Region 9,109,5-12 Years,33.1,29.6,36.6,3584
2012-13,2012,10,HHS Regions/National,Region 9,109,13-17 Years,23.2,19.2,27.2,2076
2012-13,2012,10,HHS Regions/National,Region 9,109,18-49 Years,12.3,10.9,13.7,8409
2012-13,2012,10,HHS Regions/National,Region 9,109,50-64 Years,24.6,22.4,26.8,6652
2012-13,2012,10,HHS Regions/National,Region 9,109,>=65 Years,38.3,35.9,40.7,7196
2012-13,2012,10,HHS Regions/National,United States,100,6 Months - 4 Years,39.1,37.8,40.4,28714
2012-13,2012,10,HHS Regions/National,United States,100,5-12 Years,34.3,33.4,35.2,47526
2012-13,2012,10,HHS Regions/National,United States,100,13-17 Years,24.3,23.2,25.4,24589
2012-13,2012,10,HHS Regions/National,United States,100,18-49 Years,15,14.6,15.4,120286
2012-13,2012,10,HHS Regions/National,United States,100,50-64 Years,25.4,24.8,26,112570
2012-13,2012,10,HHS Regions/National,United States,100,>=65 Years,40.7,40.1,41.3,115830
2012-13,2012,11,HHS Regions/National,Region 1,101,6 Months - 4 Years,65,61.1,68.9,2850
2012-13,2012,11,HHS Regions/National,Region 1,101,5-12 Years,57.3,54.6,60,5341
2012-13,2012,11,HHS Regions/National,Region 1,101,13-17 Years,45.2,41.7,48.7,2561
2012-13,2012,11,HHS Regions/National,Region 1,101,18-49 Years,28,26.6,29.4,14598
2012-13,2012,11,HHS Regions/National,Region 1,101,50-64 Years,39.1,37.7,40.5,14205
2012-13,2012,11,HHS Regions/National,Region 1,101,>=65 Years,57.1,55.5,58.7,13692
2012-13,2012,11,HHS Regions/National,Region 10,110,6 Months - 4 Years,49,44.5,53.5,1886
2012-13,2012,11,HHS Regions/National,Region 10,110,5-12 Years,40.9,37.7,44.1,3219
2012-13,2012,11,HHS Regions/National,Region 10,110,13-17 Years,30.8,26.9,34.7,1791
2012-13,2012,11,HHS Regions/National,Region 10,110,18-49 Years,21.9,20.5,23.3,7435
2012-13,2012,11,HHS Regions/National,Region 10,110,50-64 Years,34.4,32.8,36,6923
2012-13,2012,11,HHS Regions/National,Region 10,110,>=65 Years,50.9,49.1,52.7,6913
2012-13,2012,11,HHS Regions/National,Region 2,102,6 Months - 4 Years,57.2,53.5,60.9,1655
2012-13,2012,11,HHS Regions/National,Region 2,102,5-12 Years,50.1,47.3,52.9,2581
2012-13,2012,11,HHS Regions/National,Region 2,102,13-17 Years,38.3,34.8,41.8,1405
2012-13,2012,11,HHS Regions/National,Region 2,102,18-49 Years,19.9,18.3,21.5,6604
2012-13,2012,11,HHS Regions/National,Region 2,102,50-64 Years,34.2,31.8,36.6,5058
2012-13,2012,11,HHS Regions/National,Region 2,102,>=65 Years,54,51.6,56.4,4562
2012-13,2012,11,HHS Regions/National,Region 3,103,6 Months - 4 Years,63.7,59.2,68.2,3737
2012-13,2012,11,HHS Regions/National,Region 3,103,5-12 Years,54.2,50.9,57.5,5822
2012-13,2012,11,HHS Regions/National,Region 3,103,13-17 Years,34.7,30.5,38.9,2918
2012-13,2012,11,HHS Regions/National,Region 3,103,18-49 Years,24.7,23.5,25.9,13798
2012-13,2012,11,HHS Regions/National,Region 3,103,50-64 Years,37.7,36.3,39.1,13097
2012-13,2012,11,HHS Regions/National,Region 3,103,>=65 Years,57,55.4,58.6,13277
2012-13,2012,11,HHS Regions/National,Region 4,104,6 Months - 4 Years,46.1,43,49.2,3817
2012-13,2012,11,HHS Regions/National,Region 4,104,5-12 Years,41.3,39,43.6,6456
2012-13,2012,11,HHS Regions/National,Region 4,104,13-17 Years,31.1,28.5,33.7,3331
2012-13,2012,11,HHS Regions/National,Region 4,104,18-49 Years,20.1,19.1,21.1,19098
2012-13,2012,11,HHS Regions/National,Region 4,104,50-64 Years,32.2,30.8,33.6,19701
2012-13,2012,11,HHS Regions/National,Region 4,104,>=65 Years,52.5,50.7,54.3,22399
2012-13,2012,11,HHS Regions/National,Region 5,105,6 Months - 4 Years,52.3,49.2,55.4,3302
2012-13,2012,11,HHS Regions/National,Region 5,105,5-12 Years,44.4,42.3,46.5,5459
2012-13,2012,11,HHS Regions/National,Region 5,105,13-17 Years,30.6,28,33.2,2893
2012-13,2012,11,HHS Regions/National,Region 5,105,18-49 Years,21.8,20.6,23,15239
2012-13,2012,11,HHS Regions/National,Region 5,105,50-64 Years,35.9,34.5,37.3,14804
2012-13,2012,11,HHS Regions/National,Region 5,105,>=65 Years,53.7,52.3,55.1,14391
2012-13,2012,11,HHS Regions/National,Region 6,106,6 Months - 4 Years,51.2,47.8,54.6,4562
2012-13,2012,11,HHS Regions/National,Region 6,106,5-12 Years,44.5,41.8,47.2,7667
2012-13,2012,11,HHS Regions/National,Region 6,106,13-17 Years,31.2,27.7,34.7,3565
2012-13,2012,11,HHS Regions/National,Region 6,106,18-49 Years,20.2,18.6,21.8,9931
2012-13,2012,11,HHS Regions/National,Region 6,106,50-64 Years,33.9,31.7,36.1,9087
2012-13,2012,11,HHS Regions/National,Region 6,106,>=65 Years,55.1,52.9,57.3,9701
2012-13,2012,11,HHS Regions/National,Region 7,107,6 Months - 4 Years,59.4,55.6,63.2,1632
2012-13,2012,11,HHS Regions/National,Region 7,107,5-12 Years,43.5,40.6,46.4,2833
2012-13,2012,11,HHS Regions/National,Region 7,107,13-17 Years,31.5,28.1,34.9,1673
2012-13,2012,11,HHS Regions/National,Region 7,107,18-49 Years,25.1,23.5,26.7,11586
2012-13,2012,11,HHS Regions/National,Region 7,107,50-64 Years,40.2,38.2,42.2,10953
2012-13,2012,11,HHS Regions/National,Region 7,107,>=65 Years,61.7,59.9,63.5,11820
2012-13,2012,11,HHS Regions/National,Region 8,108,6 Months - 4 Years,54.6,50.8,58.4,2910
2012-13,2012,11,HHS Regions/National,Region 8,108,5-12 Years,46.6,43.7,49.5,4564
2012-13,2012,11,HHS Regions/National,Region 8,108,13-17 Years,32.4,28.9,35.9,2376
2012-13,2012,11,HHS Regions/National,Region 8,108,18-49 Years,26.7,25.5,27.9,13588
2012-13,2012,11,HHS Regions/National,Region 8,108,50-64 Years,39.9,38.3,41.5,12090
2012-13,2012,11,HHS Regions/National,Region 8,108,>=65 Years,58.4,56.6,60.2,11879
2012-13,2012,11,HHS Regions/National,Region 9,109,6 Months - 4 Years,53.1,48.2,58,2363
2012-13,2012,11,HHS Regions/National,Region 9,109,5-12 Years,43,39.2,46.8,3584
2012-13,2012,11,HHS Regions/National,Region 9,109,13-17 Years,31.5,26.9,36.1,2076
2012-13,2012,11,HHS Regions/National,Region 9,109,18-49 Years,18.6,16.8,20.4,8409
2012-13,2012,11,HHS Regions/National,Region 9,109,50-64 Years,33.5,31,36,6652
2012-13,2012,11,HHS Regions/National,Region 9,109,>=65 Years,50.9,48.4,53.4,7196
2012-13,2012,11,HHS Regions/National,United States,100,6 Months - 4 Years,53.3,51.9,54.7,28714
2012-13,2012,11,HHS Regions/National,United States,100,5-12 Years,45.5,44.5,46.5,47526
2012-13,2012,11,HHS Regions/National,United States,100,13-17 Years,32.8,31.6,34,24589
2012-13,2012,11,HHS Regions/National,United States,100,18-49 Years,21.5,21.1,21.9,120286
2012-13,2012,11,HHS Regions/National,United States,100,50-64 Years,35.1,34.5,35.7,112570
2012-13,2012,11,HHS Regions/National,United States,100,>=65 Years,54.2,53.6,54.8,115830
2012-13,2012,12,HHS Regions/National,Region 1,101,6 Months - 4 Years,74.4,70.6,78.2,2850
2012-13,2012,12,HHS Regions/National,Region 1,101,5-12 Years,64.7,62,67.4,5341
2012-13,2012,12,HHS Regions/National,Region 1,101,13-17 Years,52.3,48.7,55.9,2561
2012-13,2012,12,HHS Regions/National,Region 1,101,18-49 Years,31.8,30.4,33.2,14598
2012-13,2012,12,HHS Regions/National,Region 1,101,50-64 Years,43.6,42,45.2,14205
2012-13,2012,12,HHS Regions/National,Region 1,101,>=65 Years,63.1,61.5,64.7,13692
2012-13,2012,12,HHS Regions/National,Region 10,110,6 Months - 4 Years,56.5,51.7,61.3,1886
2012-13,2012,12,HHS Regions/National,Region 10,110,5-12 Years,46.6,43.2,50,3219
2012-13,2012,12,HHS Regions/National,Region 10,110,13-17 Years,33.4,29.4,37.4,1791
2012-13,2012,12,HHS Regions/National,Region 10,110,18-49 Years,25.2,23.8,26.6,7435
2012-13,2012,12,HHS Regions/National,Region 10,110,50-64 Years,37.7,35.9,39.5,6923
2012-13,2012,12,HHS Regions/National,Region 10,110,>=65 Years,55,53.2,56.8,6913
2012-13,2012,12,HHS Regions/National,Region 2,102,6 Months - 4 Years,67.6,64,71.2,1655
2012-13,2012,12,HHS Regions/National,Region 2,102,5-12 Years,56.2,53.3,59.1,2581
2012-13,2012,12,HHS Regions/National,Region 2,102,13-17 Years,42.3,38.7,45.9,1405
2012-13,2012,12,HHS Regions/National,Region 2,102,18-49 Years,23.5,21.7,25.3,6604
2012-13,2012,12,HHS Regions/National,Region 2,102,50-64 Years,38.2,35.8,40.6,5058
2012-13,2012,12,HHS Regions/National,Region 2,102,>=65 Years,59.1,56.7,61.5,4562
2012-13,2012,12,HHS Regions/National,Region 3,103,6 Months - 4 Years,68.8,64.5,73.1,3737
2012-13,2012,12,HHS Regions/National,Region 3,103,5-12 Years,59.6,56.2,63,5822
2012-13,2012,12,HHS Regions/National,Region 3,103,13-17 Years,39.8,35.3,44.3,2918
2012-13,2012,12,HHS Regions/National,Region 3,103,18-49 Years,28.3,26.9,29.7,13798
2012-13,2012,12,HHS Regions/National,Region 3,103,50-64 Years,41,39.4,42.6,13097
2012-13,2012,12,HHS Regions/National,Region 3,103,>=65 Years,61.7,60.1,63.3,13277
2012-13,2012,12,HHS Regions/National,Region 4,104,6 Months - 4 Years,54.5,51.3,57.7,3817
2012-13,2012,12,HHS Regions/National,Region 4,104,5-12 Years,45.8,43.4,48.2,6456
2012-13,2012,12,HHS Regions/National,Region 4,104,13-17 Years,34.5,31.7,37.3,3331
2012-13,2012,12,HHS Regions/National,Region 4,104,18-49 Years,23,21.8,24.2,19098
2012-13,2012,12,HHS Regions/National,Region 4,104,50-64 Years,35.9,34.3,37.5,19701
2012-13,2012,12,HHS Regions/National,Region 4,104,>=65 Years,57.2,55.4,59,22399
2012-13,2012,12,HHS Regions/National,Region 5,105,6 Months - 4 Years,58.2,55.1,61.3,3302
2012-13,2012,12,HHS Regions/National,Region 5,105,5-12 Years,49.4,47.2,51.6,5459
2012-13,2012,12,HHS Regions/National,Region 5,105,13-17 Years,34.8,32.1,37.5,2893
2012-13,2012,12,HHS Regions/National,Region 5,105,18-49 Years,24.6,23.4,25.8,15239
2012-13,2012,12,HHS Regions/National,Region 5,105,50-64 Years,39.8,38.4,41.2,14804
2012-13,2012,12,HHS Regions/National,Region 5,105,>=65 Years,57.7,56.3,59.1,14391
2012-13,2012,12,HHS Regions/National,Region 6,106,6 Months - 4 Years,56.8,53.4,60.2,4562
2012-13,2012,12,HHS Regions/National,Region 6,106,5-12 Years,49.5,46.6,52.4,7667
2012-13,2012,12,HHS Regions/National,Region 6,106,13-17 Years,37.1,32.4,41.8,3565
2012-13,2012,12,HHS Regions/National,Region 6,106,18-49 Years,23.7,22.1,25.3,9931
2012-13,2012,12,HHS Regions/National,Region 6,106,50-64 Years,37.1,34.9,39.3,9087
2012-13,2012,12,HHS Regions/National,Region 6,106,>=65 Years,59.5,57.3,61.7,9701
2012-13,2012,12,HHS Regions/National,Region 7,107,6 Months - 4 Years,64.9,61.1,68.7,1632
2012-13,2012,12,HHS Regions/National,Region 7,107,5-12 Years,46.6,43.7,49.5,2833
2012-13,2012,12,HHS Regions/National,Region 7,107,13-17 Years,35.6,31.9,39.3,1673
2012-13,2012,12,HHS Regions/National,Region 7,107,18-49 Years,28.7,26.9,30.5,11586
2012-13,2012,12,HHS Regions/National,Region 7,107,50-64 Years,43.9,41.9,45.9,10953
2012-13,2012,12,HHS Regions/National,Region 7,107,>=65 Years,66.1,64.3,67.9,11820
2012-13,2012,12,HHS Regions/National,Region 8,108,6 Months - 4 Years,61.9,58,65.8,2910
2012-13,2012,12,HHS Regions/National,Region 8,108,5-12 Years,49.4,46.5,52.3,4564
2012-13,2012,12,HHS Regions/National,Region 8,108,13-17 Years,35.1,31.5,38.7,2376
2012-13,2012,12,HHS Regions/National,Region 8,108,18-49 Years,30.3,28.9,31.7,13588
2012-13,2012,12,HHS Regions/National,Region 8,108,50-64 Years,43.5,41.7,45.3,12090
2012-13,2012,12,HHS Regions/National,Region 8,108,>=65 Years,62.3,60.5,64.1,11879
2012-13,2012,12,HHS Regions/National,Region 9,109,6 Months - 4 Years,59.2,54.3,64.1,2363
2012-13,2012,12,HHS Regions/National,Region 9,109,5-12 Years,47,43,51,3584
2012-13,2012,12,HHS Regions/National,Region 9,109,13-17 Years,34.2,29.4,39,2076
2012-13,2012,12,HHS Regions/National,Region 9,109,18-49 Years,21.4,19.4,23.4,8409
2012-13,2012,12,HHS Regions/National,Region 9,109,50-64 Years,36.1,33.6,38.6,6652
2012-13,2012,12,HHS Regions/National,Region 9,109,>=65 Years,55,52.5,57.5,7196
2012-13,2012,12,HHS Regions/National,United States,100,6 Months - 4 Years,60.3,58.9,61.7,28714
2012-13,2012,12,HHS Regions/National,United States,100,5-12 Years,50.3,49.2,51.4,47526
2012-13,2012,12,HHS Regions/National,United States,100,13-17 Years,36.9,35.6,38.2,24589
2012-13,2012,12,HHS Regions/National,United States,100,18-49 Years,24.7,24.1,25.3,120286
2012-13,2012,12,HHS Regions/National,United States,100,50-64 Years,38.6,38,39.2,112570
2012-13,2012,12,HHS Regions/National,United States,100,>=65 Years,58.7,57.9,59.5,115830
2013-14,2013,1,HHS Regions/National,Region 1,101,6 Months - 4 Years,81.1,78.4,83.8,3651
2013-14,2013,1,HHS Regions/National,Region 1,101,5-12 Years,68.4,65.9,70.9,7057
2013-14,2013,1,HHS Regions/National,Region 1,101,13-17 Years,55.6,51.8,59.4,2814
2013-14,2013,1,HHS Regions/National,Region 1,101,18-49 Years,36.7,34.7,38.7,10863
2013-14,2013,1,HHS Regions/National,Region 1,101,50-64 Years,48,46.2,49.8,11924
2013-14,2013,1,HHS Regions/National,Region 1,101,>=65 Years,63.5,61.7,65.3,12030
2013-14,2013,1,HHS Regions/National,Region 10,110,6 Months - 4 Years,58,53.2,62.8,2398
2013-14,2013,1,HHS Regions/National,Region 10,110,5-12 Years,53.7,50.2,57.2,4198
2013-14,2013,1,HHS Regions/National,Region 10,110,13-17 Years,39.4,35.2,43.6,1861
2013-14,2013,1,HHS Regions/National,Region 10,110,18-49 Years,30.3,28.3,32.3,7208
2013-14,2013,1,HHS Regions/National,Region 10,110,50-64 Years,44.4,42.4,46.4,6473
2013-14,2013,1,HHS Regions/National,Region 10,110,>=65 Years,59.2,57.2,61.2,6535
2013-14,2013,1,HHS Regions/National,Region 2,102,6 Months - 4 Years,72.8,69.6,76,2118
2013-14,2013,1,HHS Regions/National,Region 2,102,5-12 Years,64.8,62.3,67.3,3293
2013-14,2013,1,HHS Regions/National,Region 2,102,13-17 Years,44.9,41.1,48.7,1563
2013-14,2013,1,HHS Regions/National,Region 2,102,18-49 Years,31.1,28.7,33.5,6019
2013-14,2013,1,HHS Regions/National,Region 2,102,50-64 Years,42.5,40.1,44.9,5215
2013-14,2013,1,HHS Regions/National,Region 2,102,>=65 Years,61.8,59.4,64.2,4864
2013-14,2013,1,HHS Regions/National,Region 3,103,6 Months - 4 Years,70.8,67,74.6,5161
2013-14,2013,1,HHS Regions/National,Region 3,103,5-12 Years,60.4,57.5,63.3,8081
2013-14,2013,1,HHS Regions/National,Region 3,103,13-17 Years,46.4,42.4,50.4,3587
2013-14,2013,1,HHS Regions/National,Region 3,103,18-49 Years,32.1,30.5,33.7,11885
2013-14,2013,1,HHS Regions/National,Region 3,103,50-64 Years,45.4,43.6,47.2,12325
