season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2014-15,2014,2,Region 9,42.8,62.7,66.4,58.4,43.4,27.6,39.3,59.8,61.7,54.5,38.3,25.1,46.3,65.6,71.1,62.3,48.5,30.1,6999,8398,2927,4517,2466,8381
2014-15,2014,2,United States,45.6,64.6,67.4,59.8,45.9,32.4,44.8,64,66.2,58.8,44.5,31.6,46.4,65.2,68.6,60.8,47.3,33.2,102505,115091,37626,59075,31442,105619
2014-15,2014,3,Region 1,50,67.4,79.8,72.5,61.5,39.5,47.8,65.2,76.5,69.8,57.9,37.1,52.2,69.6,83.1,75.2,65.1,41.9,12412,12788,3611,6250,3107,11374
2014-15,2014,3,Region 10,45.3,63.4,68.2,57.5,42.1,35.3,43.5,61.8,64.1,54.1,37.7,33.5,47.1,65,72.3,60.9,46.5,37.1,6646,7447,2404,3870,1983,7030
2014-15,2014,3,Region 2,46.4,64.1,75.7,68.9,50.8,32.2,44.2,62.1,72.4,66.1,46.6,30.2,48.6,66.1,79,71.7,55,34.2,5459,5352,2164,3168,1550,6016
2014-15,2014,3,Region 3,49,67.5,72.7,66.8,49.1,38.1,47,65.7,68.8,63.7,44,36.1,51,69.3,76.6,69.9,54.2,40.1,10796,11574,5533,8257,4023,10709
2014-15,2014,3,Region 4,43.3,65.7,61.6,56.2,41.9,31.2,41.7,64.5,58.9,54.1,39.2,29.8,44.9,66.9,64.3,58.3,44.6,32.6,14082,17338,5286,8539,4336,13449
2014-15,2014,3,Region 5,44.9,62.1,66.2,55.7,42.7,32.3,43.3,60.7,63.5,53.7,40.1,30.9,46.5,63.5,68.9,57.7,45.3,33.7,13691,14623,4319,7019,3559,13805
2014-15,2014,3,Region 6,50.3,68.5,71,63.9,52.2,33.7,47.4,66.3,68.2,61.1,48,31.5,53.2,70.7,73.8,66.7,56.4,35.9,8528,10623,5860,9191,5456,9148
2014-15,2014,3,Region 7,51.5,71.5,68.5,57.8,42.9,37.4,49.5,70.1,64.7,54.9,39.2,35.6,53.5,72.9,72.3,60.7,46.6,39.2,13003,14837,2156,3352,1941,13862
2014-15,2014,3,Region 8,47.1,67.8,68.8,57.1,46.3,37.8,44.7,65.4,64.8,53.8,42.3,35.4,49.5,70.2,72.8,60.4,50.3,40.2,10889,12111,3366,4912,3021,11845
2014-15,2014,3,Region 9,44.2,63.2,68.6,61,43.9,29,40.5,60.3,63.8,56.8,38.8,26.3,47.9,66.1,73.4,65.2,49,31.7,6999,8398,2927,4517,2466,8381
2014-15,2014,3,United States,46.4,65.4,68.6,60.8,46.4,33.2,45.6,64.8,67.3,59.8,45,32.4,47.2,66,69.9,61.8,47.8,34,102505,115091,37626,59075,31442,105619
2014-15,2014,4,Region 1,50.8,67.7,80.3,73,61.8,40.2,48.3,65.5,77,70.3,58.2,37.7,53.3,69.9,83.6,75.7,65.4,42.7,12412,12788,3611,6250,3107,11374
2014-15,2014,4,Region 10,45.5,63.8,68.5,58.1,42.6,35.7,43.7,62.2,64.4,54.6,38.1,33.9,47.3,65.4,72.6,61.6,47.1,37.5,6646,7447,2404,3870,1983,7030
2014-15,2014,4,Region 2,47.6,65.1,76.1,70.3,50.8,32.5,45.2,62.9,72.8,67.2,46.6,30.3,50,67.3,79.4,73.4,55,34.7,5459,5352,2164,3168,1550,6016
2014-15,2014,4,Region 3,50.1,68.5,74.8,67.2,49.3,38.1,47.9,66.5,70.6,64,44.2,36.1,52.3,70.5,79,70.4,54.4,40.1,10796,11574,5533,8257,4023,10709
2014-15,2014,4,Region 4,43.7,66.3,63.6,57.1,42.5,31.5,42.1,64.9,60.5,55,39.6,30.1,45.3,67.7,66.7,59.2,45.4,32.9,14082,17338,5286,8539,4336,13449
2014-15,2014,4,Region 5,45,62.6,66.6,56.4,42.7,32.4,43.4,61.2,63.9,54.3,40.1,31,46.6,64,69.3,58.5,45.3,33.8,13691,14623,4319,7019,3559,13805
2014-15,2014,4,Region 6,50.4,69.2,71.6,64.9,52.4,34,47.5,67,68.8,62,48.2,31.8,53.3,71.4,74.4,67.8,56.6,36.2,8528,10623,5860,9191,5456,9148
2014-15,2014,4,Region 7,51.5,71.8,69.5,58.3,43.3,37.7,49.5,70.4,65.6,55.4,39.6,35.9,53.5,73.2,73.4,61.2,47,39.5,13003,14837,2156,3352,1941,13862
2014-15,2014,4,Region 8,47.6,68.2,70.9,57.2,46.3,37.9,45.1,65.8,66.6,53.9,42.3,35.5,50.1,70.6,75.2,60.5,50.3,40.3,10889,12111,3366,4912,3021,11845
2014-15,2014,4,Region 9,44.5,63.8,71,61.7,43.9,29.1,40.8,60.9,65.9,57.5,38.8,26.4,48.2,66.7,76.1,65.9,49,31.8,6999,8398,2927,4517,2466,8381
2014-15,2014,4,United States,46.8,66,69.9,61.6,46.6,33.4,46,65.2,68.6,60.5,45.2,32.6,47.6,66.8,71.2,62.7,48,34.2,102505,115091,37626,59075,31442,105619
2014-15,2014,5,Region 1,50.8,68.3,80.3,73.8,61.8,40.4,48.3,66.1,77,70.9,58.2,37.9,53.3,70.5,83.6,76.7,65.4,42.9,12412,12788,3611,6250,3107,11374
2014-15,2014,5,Region 10,45.5,64.8,68.5,58.2,42.6,35.9,43.7,63,64.4,54.7,38.1,34.1,47.3,66.6,72.6,61.7,47.1,37.7,6646,7447,2404,3870,1983,7030
2014-15,2014,5,Region 2,47.6,65.9,76.3,70.3,50.8,32.5,45.2,63.5,73,67.2,46.6,30.3,50,68.3,79.6,73.4,55,34.7,5459,5352,2164,3168,1550,6016
2014-15,2014,5,Region 3,50.2,69.1,74.9,67.2,49.4,38.1,48,67.1,70.7,64,44.3,36.1,52.4,71.1,79.1,70.4,54.5,40.1,10796,11574,5533,8257,4023,10709
2014-15,2014,5,Region 4,44.2,66.9,64.8,57.5,42.6,31.5,42.4,65.5,61.6,55.3,39.7,30.1,46,68.3,68,59.7,45.5,32.9,14082,17338,5286,8539,4336,13449
2014-15,2014,5,Region 5,45.1,63,66.9,56.4,42.8,32.6,43.5,61.6,64.1,54.3,40.2,31.2,46.7,64.4,69.7,58.5,45.4,34,13691,14623,4319,7019,3559,13805
2014-15,2014,5,Region 6,50.7,70,73,65.2,52.6,34.3,47.8,67.8,70.2,62.3,48.4,32.1,53.6,72.2,75.8,68.1,56.8,36.5,8528,10623,5860,9191,5456,9148
2014-15,2014,5,Region 7,51.8,72.7,69.7,58.5,43.3,37.8,49.8,71.1,65.8,55.6,39.6,36,53.8,74.3,73.6,61.4,47,39.6,13003,14837,2156,3352,1941,13862
2014-15,2014,5,Region 8,47.7,68.6,70.9,57.2,46.3,37.9,45.2,66.1,66.6,53.9,42.3,35.5,50.2,71.1,75.2,60.5,50.3,40.3,10889,12111,3366,4912,3021,11845
2014-15,2014,5,Region 9,44.6,64.3,71,61.8,43.9,29.3,40.9,61.2,65.9,57.6,38.8,26.6,48.3,67.4,76.1,66,49,32,6999,8398,2927,4517,2466,8381
2014-15,2014,5,United States,47,66.7,70.4,61.8,46.6,33.5,46.2,65.9,69.1,60.7,45.2,32.7,47.8,67.5,71.7,62.9,48,34.3,102505,115091,37626,59075,31442,105619
2014-15,2014,7,Region 1,0.2,0.1,1.7,1.1,,,0.2,0.1,0.8,0.5,,,0.2,0.1,2.6,1.7,,,12412,12788,3611,6250,,
2014-15,2014,7,Region 10,,,1.6,1.6,,,,,0.9,0.8,,,,,2.3,2.4,,,,,2404,3870,,
2014-15,2014,7,Region 2,,,2.5,1.4,1.4,,,,1.6,0.8,0.7,,,,3.4,2,2.1,,,,2164,3168,1550,
2014-15,2014,7,Region 3,,,2.1,0.6,,,,,1.3,0.4,,,,,2.9,0.8,,,,,5533,8257,,
2014-15,2014,7,Region 4,0.1,0.2,2.6,1.7,0.8,,0.1,0.2,1.8,1.3,0.5,,0.1,0.2,3.4,2.1,1.1,,14082,17338,5286,8539,4336,
2014-15,2014,7,Region 5,0.1,,2.1,0.9,0.7,0.1,0.1,,1.5,0.6,0.4,0.1,0.1,,2.7,1.2,1,0.1,13691,,4319,7019,3559,13805
2014-15,2014,7,Region 6,,,2.2,2.1,1.8,,,,1.7,1.2,1,,,,2.7,3,2.6,,,,5860,9191,5456,
2014-15,2014,7,Region 7,,0.1,1.7,1.1,,,,0.1,0.9,0.6,,,,0.1,2.5,1.6,,,,14837,2156,3352,,
2014-15,2014,7,Region 8,0.1,,0.7,,,,0.1,,0.4,,,,0.1,,1,,,,10889,,3366,,,
2014-15,2014,7,Region 9,,,2.3,1.5,,0.4,,,1,0.7,,0.2,,,3.6,2.3,,0.6,,,2927,4517,,8381
2014-15,2014,7,United States,0.1,0.2,2.2,1.4,1.3,0.3,0.1,0.2,1.9,1.2,0.9,0.3,0.1,0.2,2.5,1.6,1.7,0.3,102505,115091,37626,59075,31442,105619
2014-15,2014,8,Region 1,1.1,1.1,6,4.6,4.5,1.1,0.7,0.9,4.4,3.4,2.9,0.7,1.5,1.3,7.6,5.8,6.1,1.5,12412,12788,3611,6250,3107,11374
2014-15,2014,8,Region 10,0.8,1.4,4.7,4.1,2.9,1.3,0.6,1,3.4,3,1.7,0.9,1,1.8,6,5.2,4.1,1.7,6646,7447,2404,3870,1983,7030
2014-15,2014,8,Region 2,0.8,1.8,7.5,5.9,5,0.7,0.4,1,5.9,4.8,3.3,0.5,1.2,2.6,9.1,7,6.7,0.9,5459,5352,2164,3168,1550,6016
2014-15,2014,8,Region 3,1,1.7,6,3.6,2.8,1.1,0.6,1.3,4.5,2.8,1.6,0.7,1.4,2.1,7.5,4.4,4,1.5,10796,11574,5533,8257,4023,10709
2014-15,2014,8,Region 4,1.4,1.5,8.2,6.6,5.4,1.2,1,1.3,6.6,5.7,4.1,1,1.8,1.7,9.8,7.5,6.7,1.4,14082,17338,5286,8539,4336,13449
2014-15,2014,8,Region 5,0.9,1.4,6.5,4.2,3,1.1,0.7,1.2,5.3,3.5,2.3,0.9,1.1,1.6,7.7,4.9,3.7,1.3,13691,14623,4319,7019,3559,13805
2014-15,2014,8,Region 6,0.9,1.5,7.6,7.6,6.9,1.3,0.5,1.1,6.3,6.2,5.1,0.9,1.3,1.9,8.9,9,8.7,1.7,8528,10623,5860,9191,5456,9148
2014-15,2014,8,Region 7,0.5,1.1,4.7,4.4,3.6,0.9,0.3,0.9,3.5,3.3,2.3,0.7,0.7,1.3,5.9,5.5,4.9,1.1,13003,14837,2156,3352,1941,13862
2014-15,2014,8,Region 8,0.4,1,4.4,3,2.6,1.4,0.2,0.8,3,2.3,1.7,0.8,0.6,1.2,5.8,3.7,3.5,2,10889,12111,3366,4912,3021,11845
2014-15,2014,8,Region 9,1.2,2.1,8.4,5.3,6.4,1.1,0.8,1.5,6,3.6,3.8,0.7,1.6,2.7,10.8,7,9,1.5,6999,8398,2927,4517,2466,8381
2014-15,2014,8,United States,1,1.5,7.1,5.4,4.8,1.1,0.8,1.3,6.5,5,4.2,0.9,1.2,1.7,7.7,5.8,5.4,1.3,102505,115091,37626,59075,31442,105619
2014-15,2014,9,Region 1,8.2,11.8,20.9,16.9,16.2,5.2,7.2,10.8,18.3,15,13.6,4.4,9.2,12.8,23.5,18.8,18.8,6,12412,12788,3611,6250,3107,11374
2014-15,2014,9,Region 10,8.4,12.6,17.3,13.3,8,5.8,7.4,11.6,13.8,11.3,6.1,5,9.4,13.6,20.8,15.3,9.9,6.6,6646,7447,2404,3870,1983,7030
2014-15,2014,9,Region 2,8,13.7,21.7,20.7,14.1,5.8,7,12.3,19.2,18.7,11.7,5,9,15.1,24.2,22.7,16.5,6.6,5459,5352,2164,3168,1550,6016
2014-15,2014,9,Region 3,8.1,13.8,19.7,16.4,10.4,6.4,7.1,12.8,16.8,14.5,8.3,5.6,9.1,14.8,22.6,18.3,12.5,7.2,10796,11574,5533,8257,4023,10709
2014-15,2014,9,Region 4,7.5,13.2,19.2,16.4,11.7,5,6.7,12.4,17.2,15.1,10,4.4,8.3,14,21.2,17.7,13.4,5.6,14082,17338,5286,8539,4336,13449
2014-15,2014,9,Region 5,7.5,12.6,17.8,13.2,10.4,5.1,6.9,11.8,15.9,12,8.9,4.5,8.1,13.4,19.7,14.4,11.9,5.7,13691,14623,4319,7019,3559,13805
2014-15,2014,9,Region 6,8,13,22.2,17.7,14.4,6.9,7,11.8,19,15.6,12.2,5.7,9,14.2,25.4,19.8,16.6,8.1,8528,10623,5860,9191,5456,9148
2014-15,2014,9,Region 7,7.1,13,15.1,11.8,9.9,5.4,6.3,12,13,10.2,7.9,4.8,7.9,14,17.2,13.4,11.9,6,13003,14837,2156,3352,1941,13862
2014-15,2014,9,Region 8,6.2,12.8,16.3,11.6,8.5,5.1,5.4,11.4,13.8,10.1,6.8,4.3,7,14.2,18.8,13.1,10.2,5.9,10889,12111,3366,4912,3021,11845
2014-15,2014,9,Region 9,7.1,14.5,24.1,14.5,12.2,5,5.9,12.7,20.4,12.1,9.2,3.8,8.3,16.3,27.8,16.9,15.2,6.2,6999,8398,2927,4517,2466,8381
2014-15,2014,9,United States,7.6,13.2,20.1,15.6,11.9,5.5,7.2,12.8,19.1,15,11.1,5.1,8,13.6,21.1,16.2,12.7,5.9,102505,115091,37626,59075,31442,105619
2014-15,2014,10,Region 1,31.9,42.8,50.2,42.2,37.7,20.4,30.1,41,46.9,39.8,34.4,18.8,33.7,44.6,53.5,44.6,41,22,12412,12788,3611,6250,3107,11374
2014-15,2014,10,Region 10,28.4,41.2,39.3,33.8,27.1,19,26.8,39.8,35.3,31.1,23.3,17.8,30,42.6,43.3,36.5,30.9,20.2,6646,7447,2404,3870,1983,7030
2014-15,2014,10,Region 2,29.2,41.3,47,43.6,30.9,17.8,27.2,39.3,43.5,41,27.5,16.2,31.2,43.3,50.5,46.2,34.3,19.4,5459,5352,2164,3168,1550,6016
2014-15,2014,10,Region 3,31.6,45,44.4,40.9,32,21.5,30,43.4,40.8,38.2,28.1,20.1,33.2,46.6,48,43.6,35.9,22.9,10796,11574,5533,8257,4023,10709
2014-15,2014,10,Region 4,26.4,42.5,38.4,36,26.9,17.6,25.2,41.3,36.1,34.3,24.7,16.6,27.6,43.7,40.7,37.7,29.1,18.6,14082,17338,5286,8539,4336,13449
2014-15,2014,10,Region 5,28.4,42,39.3,36.1,27.1,17.5,27.2,40.8,36.9,34.4,24.9,16.5,29.6,43.2,41.7,37.8,29.3,18.5,13691,14623,4319,7019,3559,13805
2014-15,2014,10,Region 6,30.3,43.8,43.1,41,31.6,18.5,28.1,41.8,39.8,38.3,28.2,16.9,32.5,45.8,46.4,43.7,35,20.1,8528,10623,5860,9191,5456,9148
2014-15,2014,10,Region 7,33.5,48,41.6,36.3,27.8,20.9,31.9,46.6,38.3,33.8,24.6,19.7,35.1,49.4,44.9,38.8,31,22.1,13003,14837,2156,3352,1941,13862
2014-15,2014,10,Region 8,30.1,46.3,43.9,37.3,30.9,22.6,28.3,44.1,40.4,34.7,27.2,20.4,31.9,48.5,47.4,39.9,34.6,24.8,10889,12111,3366,4912,3021,11845
2014-15,2014,10,Region 9,23.4,40.8,44.7,32.4,25.6,14.3,21,38.3,40.5,29.1,21.6,12.5,25.8,43.3,48.9,35.7,29.6,16.1,6999,8398,2927,4517,2466,8381
2014-15,2014,10,United States,28.4,42.8,42.4,37.5,28.8,18.1,27.8,42.2,41.2,36.6,27.7,17.5,29,43.4,43.6,38.4,29.9,18.7,102505,115091,37626,59075,31442,105619
2014-15,2014,11,Region 1,42.9,57.5,66.1,59.9,51.7,31.2,40.9,55.5,62.8,57.3,48.1,29.2,44.9,59.5,69.4,62.5,55.3,33.2,12412,12788,3611,6250,3107,11374
2014-15,2014,11,Region 10,38.3,53.7,55.8,48.2,35.8,26.8,36.5,52.1,51.7,45.2,31.7,25.4,40.1,55.3,59.9,51.2,39.9,28.2,6646,7447,2404,3870,1983,7030
2014-15,2014,11,Region 2,39.5,54.4,61.3,56.9,41.1,24.4,37.5,52.4,57.8,54.2,37.2,22.6,41.5,56.4,64.8,59.6,45,26.2,5459,5352,2164,3168,1550,6016
2014-15,2014,11,Region 3,41.9,58.3,60.1,55.7,42.7,29.8,40.1,56.5,56.5,52.8,38,28.2,43.7,60.1,63.7,58.6,47.4,31.4,10796,11574,5533,8257,4023,10709
2014-15,2014,11,Region 4,35.3,55.4,50,46.7,35.3,24.3,33.9,54.2,47.5,44.8,32.8,23.1,36.7,56.6,52.5,48.6,37.8,25.5,14082,17338,5286,8539,4336,13449
2014-15,2014,11,Region 5,38.6,53.9,54.7,48.8,37.5,25.6,37.2,52.5,52.1,46.9,35,24.4,40,55.3,57.3,50.7,40,26.8,13691,14623,4319,7019,3559,13805
2014-15,2014,11,Region 6,40.6,57.3,57.8,54.2,42.4,26.4,38.1,55.1,54.8,51.5,38.4,24.4,43.1,59.5,60.8,56.9,46.4,28.4,8528,10623,5860,9191,5456,9148
2014-15,2014,11,Region 7,44.3,63.2,57.9,50.9,38.4,30.1,42.5,61.8,54.3,48.2,34.9,28.5,46.1,64.6,61.5,53.6,41.9,31.7,13003,14837,2156,3352,1941,13862
2014-15,2014,11,Region 8,40.6,59.6,58.3,49.3,42.1,31,38.6,57.2,54.7,46.4,38.2,28.6,42.6,62,61.9,52.2,46,33.4,10889,12111,3366,4912,3021,11845
2014-15,2014,11,Region 9,30.9,51.9,54.1,46.6,35.7,21.4,28.2,49.2,49.7,43,31.2,19.2,33.6,54.6,58.5,50.2,40.2,23.6,6999,8398,2927,4517,2466,8381
2014-15,2014,11,United States,38,55.6,55.9,50.7,39,25.8,37.2,55,54.7,49.8,37.7,25.2,38.8,56.2,57.1,51.6,40.3,26.4,102505,115091,37626,59075,31442,105619
2014-15,2014,12,Region 1,46.7,61.5,72.5,66.5,57.5,35.9,44.7,59.5,69.2,63.9,54,33.7,48.7,63.5,75.8,69.1,61,38.1,12412,12788,3611,6250,3107,11374
2014-15,2014,12,Region 10,41.2,57.6,62.8,52.1,38.3,30.2,39.4,56,58.8,49.1,34.1,28.6,43,59.2,66.8,55.1,42.5,31.8,6646,7447,2404,3870,1983,7030
2014-15,2014,12,Region 2,43,59.2,68.9,64.3,46.1,28.2,40.8,57.2,65.6,61.6,42.1,26.4,45.2,61.2,72.2,67,50.1,30,5459,5352,2164,3168,1550,6016
2014-15,2014,12,Region 3,45,62.1,66,61.2,47.2,33.5,43.2,60.3,62.4,58.3,42.2,31.7,46.8,63.9,69.6,64.1,52.2,35.3,10796,11574,5533,8257,4023,10709
2014-15,2014,12,Region 4,38.3,59.1,54.7,51.4,38.3,26.8,36.9,57.9,52.2,49.5,35.8,25.4,39.7,60.3,57.2,53.3,40.8,28.2,14082,17338,5286,8539,4336,13449
2014-15,2014,12,Region 5,42,57.7,60.2,52.6,40.1,28.7,40.6,56.3,57.6,50.6,37.5,27.3,43.4,59.1,62.8,54.6,42.7,30.1,13691,14623,4319,7019,3559,13805
2014-15,2014,12,Region 6,43.8,62.1,63.3,59.2,48.4,29.5,41.3,59.9,60.4,56.5,44.2,27.5,46.3,64.3,66.2,61.9,52.6,31.5,8528,10623,5860,9191,5456,9148
2014-15,2014,12,Region 7,47.6,66.6,63.7,54.2,40.8,33.8,45.8,65.2,60,51.4,37.2,32.2,49.4,68,67.4,57,44.4,35.4,13003,14837,2156,3352,1941,13862
2014-15,2014,12,Region 8,43.1,62.2,64.4,53.5,44.2,34.2,40.9,59.8,60.7,50.5,40.2,31.8,45.3,64.6,68.1,56.5,48.2,36.6,10889,12111,3366,4912,3021,11845
2014-15,2014,12,Region 9,35.7,56.2,62.9,51.6,39.3,24.3,32.6,53.5,58.4,47.8,34.6,21.9,38.8,58.9,67.4,55.4,44,26.7,6999,8398,2927,4517,2466,8381
2014-15,2014,12,United States,41.4,59.6,62.2,55.6,42.9,29,40.6,59,61,54.6,41.6,28.4,42.2,60.2,63.4,56.6,44.2,29.6,102505,115091,37626,59075,31442,105619
2015-16,2015,1,Region 1,45.6,59.8,77.5,68.9,57.7,34.8,43.1,57.4,74.1,66.6,54.4,32.6,48.1,62.2,80.9,71.2,61,37,12088,13021,4054,6633,3163,10702
2015-16,2015,1,Region 10,41.6,57.4,63.5,54.1,40.7,29.9,39.6,55.6,59.8,51.1,36.9,28.3,43.6,59.2,67.2,57.1,44.5,31.5,6807,7756,2485,3514,2300,7308
2015-16,2015,1,Region 2,42.3,60.2,73,66.1,49.6,30.5,39.9,57.8,70.2,63.4,46.1,28.3,44.7,62.6,75.8,68.8,53.1,32.7,7178,7303,2617,3231,1975,7710
2015-16,2015,1,Region 3,45.3,62.8,70.3,61.5,49,33.5,43.1,60.8,66.9,58.6,44.9,31.7,47.5,64.8,73.7,64.4,53.1,35.3,11241,11760,5342,7433,4256,11448
2015-16,2015,1,Region 4,38.5,59,58.6,53.1,38.2,27.4,37.1,57.6,56.1,51.2,35.8,26.2,39.9,60.4,61.1,55,40.6,28.6,15385,18366,5625,8112,4415,16498
2015-16,2015,1,Region 5,40.4,56.3,60.7,54,40.9,29.1,39,54.9,58.2,51.9,38.5,27.7,41.8,57.7,63.2,56.1,43.3,30.5,12407,13342,4338,5953,3870,13970
2015-16,2015,1,Region 6,41,58.2,62.6,58.7,46.3,29.1,37.9,55.7,58.7,55.1,42.4,27.1,44.1,60.7,66.5,62.3,50.2,31.1,7934,10529,5810,8305,5717,7922
2015-16,2015,1,Region 7,45.3,66.4,67.3,58.7,40.6,32.2,43.5,65,64,55.8,37.3,30.6,47.1,67.8,70.6,61.6,43.9,33.8,10279,11917,2316,3229,2168,11084
2015-16,2015,1,Region 8,44.8,62.1,64.1,57.1,42.3,32.7,43.2,60.7,60.5,54.2,38.6,31.3,46.4,63.5,67.7,60,46,34.1,10245,11647,3430,4741,3075,11476
2015-16,2015,1,Region 9,36,56.6,63.8,56,44.1,27.3,33.1,53.7,58.8,51.9,39.3,24.9,38.9,59.5,68.8,60.1,48.9,29.7,6296,7678,2696,3674,2369,7870
2015-16,2015,1,United States,40.8,59,64.2,57.4,43.8,29.6,40,58.2,63,56.3,42.5,29,41.6,59.8,65.4,58.5,45.1,30.2,99860,113319,38713,54825,33308,105988
2015-16,2015,2,Region 1,47.3,61.2,80.2,71.5,58.5,35.9,44.6,58.8,77.1,69.2,55.2,33.5,50,63.6,83.3,73.8,61.8,38.3,12088,13021,4054,6633,3163,10702
2015-16,2015,2,Region 10,43,59,66.5,55.3,43.2,31.3,41,57.2,62.8,52.3,38.9,29.7,45,60.8,70.2,58.3,47.5,32.9,6807,7756,2485,3514,2300,7308
2015-16,2015,2,Region 2,43.6,63.1,77.2,67.6,52.5,31.5,41.2,60.7,74.3,64.9,48.8,29.3,46,65.5,80.1,70.3,56.2,33.7,7178,7303,2617,3231,1975,7710
2015-16,2015,2,Region 3,46.5,64.8,73.1,63.7,49.8,34.7,44.3,62.8,69.6,60.7,45.7,32.9,48.7,66.8,76.6,66.7,53.9,36.5,11241,11760,5342,7433,4256,11448
2015-16,2015,2,Region 4,40.2,61.4,61.6,54.6,39.6,28.6,38.6,60,59.1,52.7,37.2,27.4,41.8,62.8,64.1,56.5,42,29.8,15385,18366,5625,8112,4415,16498
2015-16,2015,2,Region 5,41.7,57.7,63.7,55.5,41.9,30.1,40.3,56.3,61,53.4,39.4,28.7,43.1,59.1,66.4,57.6,44.4,31.5,12407,13342,4338,5953,3870,13970
2015-16,2015,2,Region 6,42.7,60.6,67.1,60.2,47.4,30.6,39.6,57.9,63.2,56.7,43.6,28.6,45.8,63.3,71,63.7,51.2,32.6,7934,10529,5810,8305,5717,7922
2015-16,2015,2,Region 7,46.2,67.2,68.5,60.5,41.7,33.3,44.4,65.8,65.2,57.5,38.3,31.7,48,68.6,71.8,63.5,45.1,34.9,10279,11917,2316,3229,2168,11084
2015-16,2015,2,Region 8,45.7,63.7,66.3,58.9,44.2,34.1,44.1,62.1,62.6,55.9,40.3,32.7,47.3,65.3,70,61.9,48.1,35.5,10245,11647,3430,4741,3075,11476
2015-16,2015,2,Region 9,37.6,58.5,65.2,59.3,45.1,28.6,34.5,55.4,60.2,55.1,40.2,26.2,40.7,61.6,70.2,63.5,50,31,6296,7678,2696,3674,2369,7870
2015-16,2015,2,United States,42.2,61,67.1,59.4,45.2,30.8,41.4,60.2,65.8,58.3,43.9,30.2,43,61.8,68.4,60.5,46.5,31.4,99860,113319,38713,54825,33308,105988
2015-16,2015,3,Region 1,48.4,62.3,81.8,72.1,59,36.6,45.7,59.9,78.5,69.8,55.7,34.2,51.1,64.7,85.1,74.4,62.3,39,12088,13021,4054,6633,3163,10702
2015-16,2015,3,Region 10,43.8,59.7,69.2,56.1,43.5,31.7,41.8,57.9,65.3,53,39.2,30.1,45.8,61.5,73.1,59.2,47.8,33.3,6807,7756,2485,3514,2300,7308
2015-16,2015,3,Region 2,44.2,64.1,78.1,69.2,52.8,32.4,41.8,61.7,75.2,66.4,49.1,30.2,46.6,66.5,81,72,56.5,34.6,7178,7303,2617,3231,1975,7710
2015-16,2015,3,Region 3,47.2,65.8,73.6,64.6,51.4,35.4,45,63.8,70.1,61.6,47.1,33.6,49.4,67.8,77.1,67.6,55.7,37.2,11241,11760,5342,7433,4256,11448
2015-16,2015,3,Region 4,41.3,62.4,63.6,55.5,41.6,29.7,39.7,61,61,53.5,39,28.3,42.9,63.8,66.2,57.5,44.2,31.1,15385,18366,5625,8112,4415,16498
2015-16,2015,3,Region 5,41.9,58.7,65.6,56.7,42.6,30.8,40.5,57.3,62.8,54.5,40.1,29.4,43.3,60.1,68.4,58.9,45.1,32.2,12407,13342,4338,5953,3870,13970
2015-16,2015,3,Region 6,43.2,61.6,68.4,61.4,48.2,31.6,40.1,58.9,64.5,57.9,44.4,29.4,46.3,64.3,72.3,64.9,52,33.8,7934,10529,5810,8305,5717,7922
2015-16,2015,3,Region 7,46.8,67.9,70.5,61.5,42.4,33.6,45,66.5,66.9,58.4,38.8,32,48.6,69.3,74.1,64.6,46,35.2,10279,11917,2316,3229,2168,11084
2015-16,2015,3,Region 8,46.3,64.9,67.7,59.5,45.2,34.7,44.7,63.3,64,56.5,41.2,33.3,47.9,66.5,71.4,62.5,49.2,36.1,10245,11647,3430,4741,3075,11476
2015-16,2015,3,Region 9,37.8,59.6,67.7,61.7,45.8,29.5,34.7,56.5,62.4,57.3,40.8,27.1,40.9,62.7,73,66.1,50.8,31.9,6296,7678,2696,3674,2369,7870
2015-16,2015,3,United States,42.9,62,68.8,60.6,46.2,31.6,42.1,61.2,67.5,59.5,44.9,31,43.7,62.8,70.1,61.7,47.5,32.2,99860,113319,38713,54825,33308,105988
2015-16,2015,4,Region 1,48.5,63.3,82.7,73.8,59.4,37,45.8,60.9,79.2,71.2,56.1,34.6,51.2,65.7,86.2,76.4,62.7,39.4,12088,13021,4054,6633,3163,10702
2015-16,2015,4,Region 10,43.9,60.9,69.3,56.6,44.1,31.8,41.9,58.9,65.4,53.4,39.7,30,45.9,62.9,73.2,59.8,48.5,33.6,6807,7756,2485,3514,2300,7308
2015-16,2015,4,Region 2,44.7,64.5,78.2,69.4,53.4,33.5,42.2,62.1,75.3,66.6,49.6,31.1,47.2,66.9,81.1,72.2,57.2,35.9,7178,7303,2617,3231,1975,7710
